"","WT_Azole_1","WT_Azole_2","WT_Azole_3","WT_GMM_1","WT_GMM_2","WT_GMM_3"
"AFUB_025650-T",110.150408592978,70.3592817665143,98.9457445492414,145.803273121192,93.1875386696923,64.7082676610843
"AFUB_025660-T",29.9725059171418,22.3520097004732,22.0510906864478,49.083451654264,31.9508319854572,28.9368317905189
"AFUB_025670-T",136.267650209365,143.361165665104,151.430750345464,133.20975006727,129.236100676603,139.640882554819
"AFUB_025680-T",16.377626540798,24.7193407771244,27.5638633580598,21.9408895442567,20.5459610166573,20.1455467036851
"AFUB_025690-T",159.225314316112,175.127445461097,174.817409668849,145.333949280673,204.743223799186,196.329513976816
"AFUB_025700-T",31.4508403482581,26.5911839540113,36.5718475688896,27.2990033901803,21.4629355669125,15.9565958159147
"AFUB_025710-T",328.567074053,173.283129389753,274.018901403887,1251.45202074354,403.927289387449,304.222558224322
"AFUB_025720-T",1.53630833037574,0.963448693985916,1.10823780511787,3.24615656358878,1.60470546294673,0.661413298069004
"AFUB_025730-T",246.128189306045,245.238983277729,223.153627784375,105.089429956181,270.049005050178,291.903735547787
"AFUB_025740-T",57.7999775616835,37.3542822211111,51.4051843450826,106.771173718041,46.1925929691095,46.1335775403131
"AFUB_025750-T",203.60433419923,379.075770425144,307.351284619355,122.532632695466,229.874057567119,298.159602992023
"AFUB_025760-T",10.2034062696653,22.3244825949308,7.78608098980245,1.64263344181601,13.2388200693105,18.6022490081907
"AFUB_025770-T",19.5082171008089,14.5343117264161,17.3623922801799,36.9201421208169,23.2395737580321,17.0313924252769
"AFUB_025780-T",46.1472238105316,71.5429473048399,76.0705795974495,50.9607470163395,48.1698193430974,60.932700084607
"AFUB_025790-T",0,0.0275271055424547,0,0.0782206400864766,0,0
"AFUB_025800-T",100.555728265537,283.859512353793,219.232170935496,186.086902765728,165.313318138209,289.395876792609
"AFUB_025810-T",92.758238815139,128.551582883264,80.134118216215,61.2467611877112,86.0523304505185,118.751245890806
"AFUB_025820-T",42.7267637542234,82.8565876827888,54.3604851587303,33.9868681175741,54.445363921407,69.4483962972455
"AFUB_025830-T",75.7718863321167,230.869834184568,148.674364009658,63.0458359097001,112.358037860967,148.184137654877
"AFUB_025840-T",10.5512496652221,5.12004163089658,6.1947651670691,23.0750888255106,5.38722548274974,4.98815862293707
"AFUB_025850-T",1001.44113580794,494.689613703454,642.607428844499,1276.8346184516,485.795923452427,457.835796700849
"AFUB_025860-T",17.7979870726548,15.194962259435,18.8400426870037,59.9170103062411,27.1080601419216,25.988030836628
"AFUB_025870-T",26.9578631556498,21.6913591674543,25.6883839955526,46.3848395712806,39.3152838421949,31.8580738569904
"AFUB_025880-T",31.1899578015905,144.682466731142,94.143380727064,75.9522415239688,88.2301450073747,118.172509254995
"AFUB_025890-T",48.0313755364642,38.3727851261819,38.0210816217361,43.8817790885134,42.5246947680884,38.7477957118758
"AFUB_025900-T",2848.95335740848,1123.51881271529,2005.93884361732,16768.0803946979,3907.31452500181,2245.1123225204
"AFUB_025910-T",2010.62178716703,1011.78629131847,1885.70924993902,21523.0348849147,3877.31226393565,2108.17221093269
"AFUB_025920-T",223.489381645225,126.872429445174,128.953414349356,279.013023188462,182.678523683668,180.345359273482
"AFUB_025930-T",89.8305569025362,58.2473553278342,67.687755174122,146.194376321625,82.0978777025426,71.8735783901652
"AFUB_025940-T",12.7252708874519,10.4603001061328,10.6277163875406,18.8511742608409,22.9243637563819,21.6612855117599
"AFUB_025950-T",61.5682810135485,148.618842823713,105.538338671994,61.6769747081868,86.8833386366873,104.723772194259
"AFUB_025960-T",35.335091598642,57.9996113779521,43.533854293348,51.2345192566422,77.0258622214431,76.8892959005218
"AFUB_025970-T",157.978875482034,119.522692265338,118.013118068064,229.929571534198,190.759361907793,161.136814742061
"AFUB_025980-T",54.6693870016725,25.7378436821952,30.0076698001146,109.939109641543,36.077217461606,27.8069174063177
"AFUB_025990-T",3.2755253081596,0.990975799528371,1.73339759262025,2.73772240302668,0.916974550255275,1.29526770871847
"AFUB_026000-T",37.596073669761,126.0466162789,68.7107439173078,19.2813877813165,52.1815830004642,82.0703667353956
"AFUB_026010-T",2.02908647408117,1.65162633254728,3.21104799944408,2.22928824246458,2.26378092094271,2.17715210614381
"AFUB_026020-T",219.286273948914,221.070184611454,272.257087457289,117.135408529499,202.765997425198,223.006516998933
"AFUB_026030-T",40.9295728771801,59.7338190271268,287.147256941437,10.4424554515446,73.6445185673768,15.2676236304262
"AFUB_026040-T",156.471554101288,95.1061496491811,194.907771930858,226.44875305035,138.749711635501,105.550538816845
"AFUB_026050-T",0.144934748148655,0.0825813166273642,0.0284163539773812,0,0.257899092259296,0.275588874195418
"AFUB_026060-T",30.813127456404,31.6286442682805,19.9482804921216,16.7001066584627,37.0515029212522,37.9210290892896
"AFUB_026070-T",40.5817294816233,65.982471985264,53.9058234950922,40.0098574042328,45.0177193265949,57.267368057808
"AFUB_026080-T",67.220736191346,240.284104280087,100.821223911749,41.8871527663082,126.97231975566,207.738893368506
"AFUB_026090-T",143.833244062725,92.0781680395111,104.799513468582,158.94434065572,120.152321538137,129.499211984427
"AFUB_026100-T",44.0311764875613,54.9716297682821,61.9476516706911,78.2597504065198,61.0934294107577,67.2436853036821
"AFUB_026110-T",637.654917954821,503.250543527157,916.597913894408,3713.44666746539,1221.5820336682,907.376368288415
"AFUB_026120-T",40.4367947334746,28.4079729198133,35.5204424717265,38.8756581229789,26.9934383231397,29.7911573005247
"AFUB_026130-T",61.7711896609566,195.084596979377,113.60858320157,56.3188608622631,90.7804804752722,140.302295852888
"AFUB_026140-T",123.078588127838,69.5059414946982,77.519813650296,61.9898572685327,51.4651966330773,68.3460408004638
"AFUB_026150-T",109.367760952975,141.957283282439,105.026844300401,92.7696791425612,118.175095164149,136.085786077698
"AFUB_026160-T",39.103395050507,24.3614884050724,35.406777055817,112.363949484224,37.1947801947296,31.637602757634
"AFUB_026170-T",233.605827066002,178.678442076074,169.872964076785,133.757294547875,149.78206169326,182.550070267045
"AFUB_026180-T",101.367362855169,44.7315465064889,72.3480372264126,281.789855911532,80.4931722395959,59.5547557136299
"AFUB_026190-T",82.6128064447332,174.71453887796,165.212682024494,92.6132378623883,146.916516223712,167.337564411458
"AFUB_026200-T",2.63781241630552,1.95442449351429,2.4153900880774,3.36348752371849,2.09184819276985,2.28738765582197
"AFUB_026210-T",48.2342841838723,47.153931794225,36.7139293387765,32.8135585162769,48.742928437007,55.6689525874745
"AFUB_026220-T",48.4661797809101,53.8430184410415,59.2765143968172,97.8149104281389,77.6562822247436,78.6255058079529
"AFUB_026230-T",18.31975216599,12.8551582883264,15.9699909352882,25.6172596283211,23.4401619409005,19.0431912069034
"AFUB_026240-T",660.554608162309,466.94229131666,770.935683406352,3982.95588288334,1217.31237091857,784.022788198546
"AFUB_026250-T",147.57256056496,80.8195818726471,115.4556462101,200.596831501769,116.283835154247,97.4206670280804
"AFUB_026260-T",62.7857328979972,158.858926085506,95.5926147799104,54.989109980793,96.5688823237586,128.644886474421
"AFUB_026270-T",78.322737899533,72.0934894156889,55.980217335441,54.8326687006201,63.815697606828,80.7199812518381
"AFUB_026280-T",156.413580202028,113.301566412744,122.957563660129,122.571743015509,144.881978940333,150.278613098762
"AFUB_026290-T",1229.62640329319,834.374096097346,1386.51915961836,5157.3605731417,1883.32244895086,1387.1214804878
"AFUB_026300-T",118.904467381156,56.7058374174568,82.7768391361115,446.483413613608,136.54324162395,96.1805170942011
"AFUB_026310-T",51.9156267868481,61.7708248372684,76.0421632434721,62.4200707890083,70.8935949166109,73.0586105492054
"AFUB_026320-T",27.1027979037984,24.4165426161574,27.0523689864669,74.9353732028445,34.3865456345728,21.6337266243404
"AFUB_026330-T",53.0461178224076,44.3186399233521,44.727341160398,58.0006046241224,39.0860402046311,41.6965966657668
"AFUB_026340-T",67.8004751839406,176.944234426899,135.318677640289,82.0143411306707,114.020054233304,129.995271957979
"AFUB_026350-T",101.077493358872,71.7631641491795,74.2519329428971,58.1179355842521,90.8664468393587,79.038889119246
"AFUB_026360-T",84.2940495232576,61.9910416816081,99.1162426731057,267.827471656096,87.6283804587697,76.6688248011654
"AFUB_026370-T",154.384493727947,331.563986258867,226.847753801434,98.2842342686578,170.270711800526,233.561570880617
"AFUB_026380-T",308.942909153672,179.999743142111,256.372345583933,535.224729791716,253.05632041576,253.81735313398
"AFUB_026390-T",115.628942072997,260.26878290391,215.964290228097,219.017792242134,176.804155471095,228.57341225768
"AFUB_026400-T",157.196227842031,508.288003841427,300.701857788648,83.2267610520111,173.680710909288,307.419389164989
"AFUB_026410-T",3.85526430075421,4.48691820342012,1.27873592898215,0.703985760778289,1.74798273642412,3.69289091421861
"AFUB_026420-T",79.7430984313898,70.6070257163964,63.2548039536506,32.2269037156283,47.7399875226653,57.4602802697448
"AFUB_026430-T",23.8272725956388,15.194962259435,22.3352542262216,24.4439500270239,17.1359619078954,18.1337479220585
"AFUB_026440-T",739.196202507769,1037.82693316163,1063.28313312565,609.338786273652,692.946205446033,881.526131888885
"AFUB_026450-T",47.5385973927587,41.4833480524793,41.4026277450444,65.5880067125106,47.7972984320562,48.7792307325891
"AFUB_026460-T",1.73921697778386,0.633123427476459,1.02298874318572,1.09508896121067,0.401176365736683,0.578736635810379
"AFUB_026470-T",72.4094001750679,88.6372798467042,82.2085120565638,58.9783626252033,85.9950195411275,88.6844997160857
"AFUB_026480-T",12.7832447867113,15.3876519982322,12.7021102278894,10.5206760916311,13.0955427958331,14.3857392330008
"AFUB_026490-T",16.5805351882061,24.9120305159215,22.1079233944026,12.0850888933606,18.1675582769326,20.0353111540069
"AFUB_026500-T",29.7695972697337,17.011751225237,19.1242062267776,12.1241992134039,18.0815919128462,14.7164458820353
"AFUB_026510-T",62.9886415454053,139.865223261212,86.6982959849901,48.1056936531831,66.8245203498532,97.2277548161436
"AFUB_026520-T",51.1329791468454,49.9341694540129,58.3387747155636,46.4630602113671,37.5673011057708,35.5234058837894
"AFUB_026530-T",138.441671431595,255.974554439287,248.984093549814,134.695942228913,198.238435583312,192.168121976465
"AFUB_026540-T",11.9426232474491,15.0297996261803,14.0376788648263,11.2246618524094,13.324786433397,14.0274736965468
"AFUB_026550-T",97.5990594033041,202.709605214637,153.789307725587,95.1162983451555,91.0383795675315,170.727307564062
"AFUB_026560-T",1.18846493481897,1.43140948820765,1.02298874318572,0.625765120691813,2.06319273807437,2.25982876840243
"AFUB_026570-T",18.0878565689521,27.3894700147425,25.5178858716883,21.3542347436081,26.1624301369708,25.7124419624325
"AFUB_026580-T",134.905263576768,73.2496278484721,76.7241557389293,149.440532885214,108.575517841164,89.1530008022179
"AFUB_026590-T",226.967815600793,134.057003991755,135.830172011882,165.006440262422,145.85626439998,150.774673072313
"AFUB_026600-T",81.7142110062115,105.593976860856,85.9878871355556,77.1255511252659,114.879717874169,104.172594445868
"AFUB_026610-T",58.6405991009457,49.2459918154515,58.1682765916993,44.311992608989,44.903097507813,38.4446479502609
"AFUB_026620-T",18.31975216599,10.0749206285384,10.883463573337,9.58202841059338,11.9206691533186,11.1613494049144
"AFUB_026630-T",60.3218421794701,105.236124488804,89.7672622145473,46.2283982911077,73.8451067502451,86.0112876363901
"AFUB_026640-T",157.109266993142,74.4883475978825,102.554621504369,300.562809532286,126.915008846269,105.24739105523
"AFUB_026650-T",88.4101963706793,214.51873349235,138.330811161892,95.6638428257609,126.513832480532,169.01865654405
"AFUB_026660-T",67.5106056876433,41.2080769970547,48.1941363456385,53.5811384592365,75.3065349397145,47.0705797125775
"AFUB_026670-T",41.7122205171828,39.9968843531867,39.2998175507182,17.5996440194572,32.1514201683256,32.2163393934444
"AFUB_026680-T",33.4799268223392,59.871454554839,42.7666127359587,21.1195728233487,37.7105783792482,60.3815223362162
"AFUB_026690-T",50.1764098090642,104.107513161564,73.8541039872138,26.3994660291858,58.772337580424,91.5781828951376
"AFUB_026700-T",58.0898470579808,83.7649821656898,74.2235165889197,71.4545547189963,111.412407856016,100.589939081328
"AFUB_026710-T",251.896592282362,146.746999646826,184.336888251272,227.035407850998,179.526423667166,176.128849498292
"AFUB_026720-T",72.2064915276598,88.5822256356193,116.848047554992,81.3885760099789,67.5695621719356,79.6727435298955
"AFUB_026730-T",10.4642888163329,24.0862173496479,14.8901694841478,6.41409248709108,17.709071001805,16.480214676886
"AFUB_026740-T",157.022306144252,100.36382680779,117.814203590223,113.732810685737,134.222149793616,134.239340620588
"AFUB_026750-T",68.4671750254245,49.4386815542487,62.4875623962613,69.1470458364453,55.3623384716622,56.7988669716757
"AFUB_026760-T",57.8579514609429,74.0203868036608,61.3793245911434,37.0765834009899,51.3505748142954,66.8578608798085
"AFUB_026770-T",33.508913771969,43.0248659628568,40.4364717098135,29.058967792126,26.9074719590532,36.9013502547665
"AFUB_026780-T",80.6416938699114,71.5980015159248,103.549193893577,306.898681379291,128.233159762261,101.168675717138
"AFUB_026790-T",54.5824261527833,45.2545615117956,65.1871160241125,134.578611268783,65.9075457995979,53.354006044233
"AFUB_026800-T",118.962441280416,147.517758602015,179.506108075117,49.7483270949991,83.5306504373165,90.4482685109363
"AFUB_026810-T",60.9595550713242,38.6755832871489,30.0645025080693,90.0319567395345,50.9780539032542,67.4365975156189
"AFUB_026820-T",845.375399001473,417.696299501208,671.080615529835,2759.93706481124,845.049358969627,614.78366055514
"AFUB_026830-T",24.2330898904551,19.5717720406853,20.6871056955335,12.2806404935768,13.4394082521789,14.0274736965468
"AFUB_026840-T",14.3195531170871,20.3150038903316,17.6181394659764,13.8450532953064,18.0242810034552,19.3187800810988
"AFUB_026850-T",17.8559609719143,13.2130106603783,18.9537081029133,42.512917887,16.2762982670311,15.4329769549434
"AFUB_026860-T",113.744790347064,67.6065712122688,73.6267731553947,118.074056210536,84.4189695328763,93.9758061006377
"AFUB_026870-T",81.9171196536196,153.188342343761,76.6957393849519,33.0091101164931,69.518133091228,108.802487532351
"AFUB_026880-T",68.1773055291272,38.3727851261819,51.3483516371279,72.8625262405529,73.0427540187717,60.8500234223484
"AFUB_026890-T",76.8444034684167,80.1314042340857,65.9827739354792,30.7798218740285,54.330742102625,73.086169436625
"AFUB_026900-T",53.5099090164833,33.4454332340825,48.9613779030278,269.352774137782,71.5240149199115,59.2240490645954
"AFUB_026910-T",410.745076253287,624.975404235892,560.228418664071,333.532809328736,362.061670077356,527.752694084226
"AFUB_026929-T",24.349037688974,11.1760048502366,15.657411041537,49.0052310141776,18.6547010067558,13.3385015110583
"AFUB_026930-T",42.0890508623693,42.3917425353803,39.8965609842432,74.1140564819365,55.5629266545306,48.9170251696868
"AFUB_026940-T",23.6823378474902,64.5785896025988,33.5312976933098,10.6771173718041,30.91923561642,50.5429995274397
"AFUB_026950-T",20.2618777911819,41.4007667358519,36.1456022592289,21.4324553836946,26.534951048012,32.0785449563467
"AFUB_026970-T",50.6691879527697,156.078688425718,84.8512329764603,36.9201421208169,67.2543521702853,92.6805383919192
"AFUB_026980-T",2.89869496297309,2.6150750265332,5.11494371592862,4.77145904527507,2.80823456015678,4.16139200035082
"AFUB_026990-T",73.2790086639598,49.7965339263006,60.8109975115958,97.4238072277066,77.140484040225,60.7397878726702
"AFUB_027000-T",39.9440165897692,26.9215092205207,31.2011566671646,68.1301775153211,53.3851120976743,37.0115858044447
"AFUB_027010-T",45.1906544727505,24.5541781438696,25.2905550398693,86.668469215816,51.8950284535095,37.7832346521919
"AFUB_027020-T",37.5670867201313,120.32097832607,98.3774174696938,88.6630955380212,83.7885495295757,129.857477520881
"AFUB_027030-T",16.2616787422791,45.9702662558994,14.6628386523287,10.168683211242,25.5893210430613,35.4958469963699
"AFUB_027040-T",0.492778143705426,1.18366553832555,0.113665415909525,0.0391103200432383,0.831008186168843,0.992119947103507
"AFUB_027050-T",142.528831329387,120.981628859089,155.835285211959,205.720283427433,116.599045155897,115.306384963363
"AFUB_027060-T",119.484206373751,177.935210226427,139.552714382919,110.212881881845,149.839372602651,193.959449658736
"AFUB_027070-T",23.3924683511929,51.9436481586121,31.5989856228479,29.7238432328611,64.7326721570833,72.0940494895215
"AFUB_027080-T",22.1460295171144,42.254107007668,28.3311049154491,15.9961208976845,28.5981437860864,33.6218426518411
"AFUB_027090-T",60.9015811720647,49.3561002376213,84.7091512065734,179.047045157945,91.2389677503999,71.7082250656479
"AFUB_027100-T",403.469351896225,295.03551720403,390.298621879331,294.422489285498,330.110838091899,353.249818943687
"AFUB_027110-T",32.32044883715,30.2798160967002,26.0009638893038,34.9255157986118,30.976546525811,31.8580738569904
"AFUB_027120-T",13.1600751318978,17.9476728136805,19.379953412574,22.8404269052512,19.2564655553608,20.4762533527196
"AFUB_027130-T",3.73931650223529,3.19314424292475,5.85376891934053,18.6165123405814,10.5738627826311,5.34642415939112
"AFUB_027140-T",26.3491372134254,27.1417260648604,32.9061379058074,44.7030958094214,36.9655365571658,34.4210503870078
"AFUB_027150-T",35.7119219438285,49.0257749711119,31.5989856228479,28.3158717113045,26.1910855916663,35.0824636850768
"AFUB_027160-T",9.18886303262471,5.78069216391549,3.86462414092385,4.38035584484269,4.81411638884019,3.94092090099448
"AFUB_027170-T",49.016931823875,80.0488229174584,56.576960768966,29.7629535529043,59.1735139461607,71.3224006417743
"AFUB_027180-T",387.961333844319,173.007858334328,246.369788983895,620.524337806019,237.295820333248,221.518337078277
"AFUB_027190-T",77.2502207632329,61.3579182541316,65.7838594576375,80.1761560886385,102.901737811459,81.6018656492634
"AFUB_027200-T",32.1175401897419,54.7789400294849,36.4581821529801,27.6118859505262,44.301332959208,47.5666396861292
"AFUB_027210-T",36.2336870371637,57.9170300613248,49.3592068587112,26.2821350690561,52.6687257302874,61.3185245084806
"AFUB_027220-T",209.981463117771,159.822374779492,247.137030541284,291.528325602298,169.668947251921,153.117178502974
"AFUB_027230-T",31.7407098445554,30.8578853130918,36.9412601705956,71.7674372793423,38.3983092919396,37.5627635528355
"AFUB_027240-T",29.3637799749174,48.1173804882109,52.3145076723588,51.3127398967286,46.3072147878914,42.9367465996462
"AFUB_027250-T",30.1754145645499,27.9950663366765,31.4000711450062,28.0029891509586,28.6841101501728,31.6651616450536
"AFUB_027260-T",54.9592564979699,107.052913454606,134.864015976651,161.095408258099,148.091389866227,122.416577917605
"AFUB_027270-T",168.09532090281,234.393303694002,189.167668427427,542.733911240018,312.659666182353,330.761766809341
"AFUB_027280-T",0.92758238815139,1.21119264386801,0.681992495457149,0.430213520475621,0.831008186168843,1.43306214581618
"AFUB_027290-T",119.136362978194,92.4084933060205,133.045369322099,401.271883643625,156.630715365479,125.558291083433
"AFUB_027300-T",20.8706037334063,18.3055251857324,31.3432384370515,57.6877220637765,30.4320928865969,29.1848617772948
"AFUB_027310-T",104.353018667031,97.9689686255964,123.469058031721,169.113023866962,96.2536723221084,110.786727426558
"AFUB_027320-T",123.397444573765,85.2514458649823,92.0405705327377,191.405906291608,104.219888727451,95.2435149219366
"AFUB_027330-T",1.07251713630004,0.550542110849095,0.681992495457149,1.09508896121067,0.945630004950752,0.854325510005797
"AFUB_027340-T",21.2764210282225,18.3330522912749,20.9996855892847,17.0520995388519,39.859737481409,29.1021851150362
"AFUB_027350-T",25.0737114297173,29.1512047694596,35.9466877813872,41.8089321262217,27.5665474170492,27.8069174063177
"AFUB_027360-T",0.347843395556771,0.412906583136821,0.113665415909525,0.23466192025943,0.229243637563819,0.137794437097709
"AFUB_027370-T",0.231895597037847,0.220216844339638,0.0568327079547624,0,0.0573109093909547,0.0551177748390837
"AFUB_027390-T",5.56549432890834,2.72518344870302,3.01213352160241,12.6717436940092,3.4099991087618,3.66533202679907
"AFUB_027400-T",47.3067017957209,53.0172052747678,43.8748505410766,35.2383983589577,46.9089793364964,51.2044128255088
"AFUB_027410-T",56.0027866846402,37.7947159097903,50.4958610178064,137.120782071593,52.1529275457688,50.350087315503
"AFUB_027420-T",52.6982744268508,55.1643195070793,45.8639953194933,76.8517788849632,78.5446013203034,63.881501038498
"AFUB_027430-T",25.2766200771254,28.4079729198133,34.0143757109253,96.4460492266256,41.8083084007014,33.8698726386169
"AFUB_027440-T",88.6710789173469,45.584886778305,58.5376891934053,93.7474371436422,58.5430939428602,62.1728500184864
"AFUB_027450-T",35.6249610949393,18.222943869105,28.3595212694265,130.589358624373,36.3064610991698,28.3580951547086
"AFUB_027460-T",40.4657816831044,56.9811084728813,45.2956682399457,40.7138431650111,36.7649483742974,42.9918643744853
"AFUB_027470-T",143.079583372352,95.8493814988274,117.72895452829,268.96167093735,150.011305330824,126.495293255697
"AFUB_027480-T",27.1027979037984,90.3990146014213,51.8882623626981,19.868042581965,46.221248423805,67.7397452772339
"AFUB_027490-T",59.5102075898376,109.200027686918,64.3630417587684,45.6417434904591,69.6327549100099,95.2986326967757
"AFUB_027500-T",31.0160361038121,34.5740445613231,27.8196105438562,33.2437720367525,28.6554546954773,40.9525067054392
"AFUB_027510-T",51.1909530461048,148.123354923949,81.8959321628127,23.466192025943,57.2535984815637,95.2435149219366
"AFUB_027520-T",22.841716308228,24.0862173496479,32.8777215518301,25.3434873880184,23.2968846674231,21.6612855117599
"AFUB_027530-T",124.556922558954,403.079406458165,267.341058219202,69.7728109571371,150.527103515342,248.140222325555
"AFUB_027540-T",313.348925497391,197.506982267113,253.615959248127,380.973627541184,319.164454398227,237.171785132577
"AFUB_027550-T",78.0618553528654,58.7428432275984,67.3467589263935,81.740568890368,89.2903968311074,92.7907739415974
"AFUB_027560-T",14.0586705704195,48.8881394433996,40.6353861876551,26.9470105097912,31.5210001650251,37.8107935396114
"AFUB_027570-T",216.648461532609,422.486015865595,294.535508975556,66.0573305530295,244.431028552422,317.61617751022
"AFUB_027580-T",70.3223398017273,279.757973627967,168.054317422232,52.1731669376799,99.0619068822652,160.475401443992
"AFUB_027590-T",1405.54820059602,1445.33820361213,1783.06937937272,4302.2134253963,2373.61727879047,2146.06568113456
"AFUB_027600-T",92.7292518655093,57.0086355784238,81.1286906054234,219.44800576261,83.1867849809707,76.7790603508436
"AFUB_027610-T",22.7837424089685,49.0533020766543,29.1835955347705,14.9792525765603,29.8589837926874,37.7556757647723
"AFUB_027620-T",43.3934635957072,33.0875808620306,42.5392819041397,49.3181135745235,43.7855347746894,33.263577115387
"AFUB_027630-T",18.5516477630278,15.6629230536567,17.9307193597275,33.1264410766228,16.3622646311176,20.3109000282023
"AFUB_027640-T",194.647366763643,161.308838478785,94.0012989571771,96.4851595466689,154.195001716364,173.924138504729
"AFUB_027650-T",14.4934748148655,27.1417260648604,11.5370397148168,8.6824910495989,13.926550982002,23.2045832072542
"AFUB_027660-T",73.7138129084058,105.649031071941,109.942873538488,73.1362984808556,74.1889722065908,95.2710738093562
"AFUB_027670-T",122.585809984132,147.380123074303,181.75100003933,145.099287360414,163.622646311176,168.247007696303
"AFUB_027680-T",68.3802141765353,75.6444860306656,67.233093510484,48.1839142932696,63.1279666941366,76.4207948143896
"AFUB_027690-T",50.3213445572129,51.2279434145083,38.6178250552611,83.8525261727029,74.1316612971999,76.7790603508436
"AFUB_027700-T",7.217750457803,6.27618006367968,3.75095872501432,7.78295368860442,7.79428367716984,7.13775184166134
"AFUB_027710-T",36.6974782312394,24.5266510383272,39.1293194268539,34.8472951585253,17.3078946360683,12.4841760010525
"AFUB_027720-T",45.4805239690478,27.3894700147425,29.7803389682955,48.418576213529,42.6966274962612,46.1060186528935
"AFUB_027730-T",32.6972791823365,20.039732834907,29.6382571984086,66.4484337534618,25.3887328601929,28.991949565358
"AFUB_027740-T",52.1475223838859,67.496462790099,65.897524873547,25.2652667479319,34.3005792704864,52.9130638455203
"AFUB_027749-T",4.08715989779206,1.89937028242938,2.95530081364765,9.97313161102576,2.89420092424321,2.67321207969556
"AFUB_027750-T",194.734327612532,103.474389734087,120.826337111825,167.939714265665,149.753406238565,120.349661361139
"AFUB_027760-T",87.4246400832685,154.97760420402,108.465223131664,74.5442700024122,118.318372437626,139.062145919008
"AFUB_027770-T",95.1641556344067,71.0199322995332,81.7538503929258,96.4460492266256,83.0435077074933,63.2476466278485
"AFUB_027780-T",10.0004976222572,4.70713504775976,4.91602923808695,33.0873307565796,15.5885673543397,9.64561059683965
"AFUB_027790-T",25.5375026237929,26.1782773708745,30.2350006319336,46.7368324516697,30.1168828849467,27.8344762937373
"AFUB_027800-T",33.2770181749311,49.9616965595553,40.0386427541301,24.6395016272401,34.7017556362231,45.9682242157958
"AFUB_027810-T",53.4519351172238,34.6015716668656,44.1021813728956,57.8832736639927,41.063266578619,38.196617963485
"AFUB_027820-T",40.5237555823638,18.3330522912749,25.2905550398693,75.7175796037093,34.4725119986592,26.5667674724383
"AFUB_027830-T",38.4946691082827,75.6720131362081,57.0884551405589,33.4393236369687,73.0427540187717,78.3499169337575
"AFUB_027840-T",8.58013709040036,34.381354822526,20.2324440318954,13.8450532953064,22.1220110249085,32.1612216186053
"AFUB_027850-T",19.3632823526603,18.3055251857324,21.5964290228097,24.7959429074131,16.2189873576402,25.0510286643635
"AFUB_027860-T",6.23219417039215,3.99143030365594,5.37069090172505,10.7162276918473,3.98310820267135,5.75980747068425
"AFUB_027870-T",65.8873365083784,111.815102713451,112.017267378837,104.893878355965,107.056778742303,120.129190261783
"AFUB_027880-T",41.7412074668125,30.8854124186342,35.8330223654777,122.767294615725,50.6914993562994,46.078459765474
"AFUB_027890-T",112.382403714467,149.086803617935,84.680734852596,42.3955869268703,100.494679617039,130.54644970637
"AFUB_027900-T",68.7570445217218,93.8674298997707,61.1519937593244,57.453060143517,89.806195015626,97.4206670280804
"AFUB_027910-T",74.4094996995193,107.080440560149,70.0178962002673,24.6395016272401,44.7025093249446,73.0310516617859
"AFUB_027920-T",45.8863412638641,42.1990527965831,57.5147004502196,120.420675413131,54.0155321009748,53.7398304681066
"AFUB_027930-T",87.0767966877117,38.1525682818423,57.7988639899934,104.150782275144,70.2631749133104,53.7949482429457
"AFUB_027940-T",127.600552270076,51.0077265701686,71.7512937928876,78.4161916866928,62.0677148704039,61.4563189455783
"AFUB_027950-T",10.4063149170734,7.07446612441087,7.72924828184769,8.72160136964214,7.56504003960602,8.70860842457522
"AFUB_027960-T",38.4946691082827,39.3637609257103,33.4744649853551,20.5329180227001,34.7877220003095,42.4131277386749
"AFUB_027970-T",50.8141227009183,61.6607164150986,42.0562038865242,23.3879713858565,35.9052847334331,57.322485832647
"AFUB_027980-T",75.8878341306356,43.465299651536,54.5025669286172,88.8195368181942,43.8141902293849,42.6887166128703
"AFUB_027990-T",71.6557394846949,88.7198611633316,66.8920972627554,41.3787186057461,61.4086394124079,77.1648847747172
"AFUB_028000-T",1.13049103555951,0.770758955188733,0.483078017615481,0.469323840518859,0.573109093909547,0.275588874195418
"AFUB_028010-T",3.33349920741906,1.95442449351429,3.40996247728575,3.59814944397792,1.8912600099015,1.76376879485068
"AFUB_028020-T",105.831353098148,268.251643511221,144.951821638622,60.6601063870626,166.975334510546,231.163947675117
"AFUB_028030-T",36.9873477275367,28.7658252918652,37.3106727723015,61.051209587495,31.2917565274613,34.0076670757146
"AFUB_028040-T",32.4074096860392,67.1661375235896,53.1385819377029,28.1594304311316,53.127213005415,67.5192741778775
"AFUB_028050-T",77.1922468639735,72.946829687505,69.4211527667423,76.0304621640552,75.1919131209326,72.7279039001709
"AFUB_028060-T",238.214752057129,236.95332450945,359.324796043985,490.756295902554,248.156237662834,270.297567810866
"AFUB_028070-T",83.5693757825143,146.279038852604,127.418931234577,56.5926331025658,88.1441786432883,102.298590101339
"AFUB_028080-T",225.924285414123,129.019543677485,168.565811793825,181.198112760323,106.999467832912,109.794607479455
"AFUB_028090-T",42.871698502372,92.1607493561385,52.7975856899743,45.7199641305456,73.1860312922491,87.5545853318845
