"","Comp_Azole_1","Comp_Azole_2","Comp_Azole_3","Comp_GMM_1","Comp_GMM_2","Comp_GMM_3"
"AFUB_026350-T",67.9484061830553,75.5902349393228,77.0768060820353,97.3908146151272,94.9424347790126,78.7028376965399
"AFUB_026360-T",195.241581873944,93.194988721453,87.4941724317713,218.90595945602,72.8864166062688,66.2616682851362
"AFUB_026370-T",86.9847991416182,227.279349389523,184.352269672294,160.597221653827,229.622158497349,221.875815282974
"AFUB_026380-T",232.738533840365,236.124113328217,228.09935588818,311.928582589938,228.762833113995,210.529468779774
"AFUB_026390-T",357.660628557767,215.580524243773,178.353505341688,212.452949313325,204.623601890697,228.22081168279
"AFUB_026400-T",145.076282992037,262.008470413982,276.001683737949,180.187898599853,277.822500454549,261.63779272182
"AFUB_026410-T",0.0677451706710422,0.93251504784959,0.790081155738403,3.44160540943705,2.39569500813745,2.46335154345794
"AFUB_026420-T",38.3098940144744,62.1676698566393,58.5537923197239,37.6591053455707,48.2003419572003,44.9872685916358
"AFUB_026430-T",48.6749051271438,18.5090107982267,17.645145811491,31.2722799222885,15.6240978791573,13.9341097407722
"AFUB_026440-T",3236.35616588236,1685.39378784525,1574.95362830194,905.870254595478,1289.43075780372,1125.95071407086
"AFUB_026450-T",244.018104757094,86.0739647196925,67.1568982377643,81.9035902726605,89.4479603581756,148.821268499211
"AFUB_026460-T",0.643579121374901,0.734708825578465,0.614507565574313,0.827308992653136,0.781204893957866,0.422999759987726
"AFUB_026470-T",10.0262852593142,36.7636993106763,42.3717597596003,55.2973330689356,66.4544963126824,51.9792058008447
"AFUB_026480-T",13.8200148168926,13.0834687016473,12.7876098169512,14.9577465871687,15.3116159215742,14.7552269219248
"AFUB_026490-T",18.0540879838327,18.7068170204978,22.5319440710582,15.2555778245238,24.4777533440131,25.1560445498583
"AFUB_026500-T",24.4221340269107,27.6363550544515,21.3907157349916,17.6051353636587,23.2017853505486,24.4593390628197
"AFUB_026510-T",111.542423509871,108.99122847139,63.9965736148106,50.6974950697842,96.7392060351157,95.9711808395683
"AFUB_026520-T",68.4903675484236,58.5788998240061,48.7801958005895,64.5301014269446,68.2252274056536,41.0309767188095
"AFUB_026530-T",336.625753064409,423.050993374431,346.582266983913,319.407455883523,443.516058463012,372.986258953883
"AFUB_026540-T",11.2118257460575,9.91856914530928,15.0700664890844,13.5347751198053,15.1032946165187,15.3275207148494
"AFUB_026550-T",97.1465747422745,115.490575774584,104.671122002825,90.9047121127266,106.321986067665,121.749283859997
"AFUB_026560-T",0.0338725853355211,0.565160635060358,0.321884915300831,2.25028046001653,2.78629745511639,2.23941049405267
"AFUB_026570-T",18.9009026172208,25.347454482457,20.1031760737883,23.1977441539939,39.2425258398168,34.1634512037146
"AFUB_026580-T",79.0586141731062,88.3911233234399,80.6468024153718,131.178113875081,87.0262251869062,65.8635508639713
"AFUB_026590-T",201.778990843699,159.234008928256,111.167344838896,127.041568911816,157.647147600697,119.957755464755
"AFUB_026600-T",145.042410406701,77.2009427492448,86.7333535410602,70.8176497711084,88.5886349748219,99.8279433571034
"AFUB_026610-T",75.8068459808962,83.2481615443907,63.7917377596192,44.8732397615061,46.4296108642291,51.680617734971
"AFUB_026620-T",6.0970653603938,8.36437739889329,9.12982668853266,8.23999756682523,8.98385628051545,9.90317085147736
"AFUB_026630-T",31.4676317766991,65.9259880797907,72.8923021831245,53.9736386806906,88.7969562798774,91.5172421902858
"AFUB_026640-T",245.982714706554,103.537428343058,78.481394803348,175.455691161877,107.025070472228,83.9281288493295
"AFUB_026650-T",87.1202894829602,119.305410061242,130.275603901754,136.505983787767,166.500803065553,183.258425429977
"AFUB_026660-T",39.0212183065203,47.1061389322808,43.5422503606942,57.1835975721848,68.3033478950494,51.9543234620219
"AFUB_026670-T",24.9979679776146,49.1124591867451,39.0065992814552,25.5473016931288,44.0339158560917,41.1553884129235
"AFUB_026680-T",28.080373243147,40.7763398196048,45.9710183579641,36.5339651155625,46.1692092329099,47.0525027139289
"AFUB_026690-T",30.0788557779427,52.0512944890589,77.6327891175549,53.278699126862,55.3874269816127,65.5649627980976
"AFUB_026700-T",57.075306290353,98.3944665640083,145.755342101222,84.7826255670934,154.912930471845,97.4890035077595
"AFUB_026710-T",314.134356401623,185.966106966611,205.36257596193,296.639912405708,167.386168612039,139.714332490064
"AFUB_026720-T",70.5227226685549,110.178065805017,140.283298541108,141.072729427213,91.0884906354871,89.7257137950436
"AFUB_026730-T",10.9069724780378,13.6203713049546,18.8448986776123,17.7705971621894,40.6747348120729,19.0101068606249
"AFUB_026740-T",218.512047999447,130.467332603684,92.5858065465299,147.029354174315,101.817037845842,107.392174359237
"AFUB_026750-T",34.6177822129026,64.5978605873989,53.0524864945824,63.1733146789935,44.1641166717513,47.0773850527517
"AFUB_026760-T",65.3402171122202,61.7720574120971,52.2038808087893,43.6819148120856,54.5020614351271,55.437850897215
"AFUB_026770-T",27.8432651457983,36.5093770248991,39.7381559071389,30.5442480087538,34.763617781125,35.9798619377796
"AFUB_026780-T",113.947377068693,101.361559898075,100.31104451375,157.883648157924,100.697310831169,106.894527582781
"AFUB_026790-T",155.407421519371,65.8412139845317,78.1302476230199,102.520130369577,43.7474740616405,49.3914425632728
"AFUB_026800-T",161.267378782416,215.891362593057,303.859360043984,85.0473644447424,74.4488263941846,87.5609503174594
"AFUB_026810-T",30.1466009486138,28.5971281340541,22.5319440710582,29.9485855340435,28.6702196082537,26.9475729451005
"AFUB_026820-T",2155.99005660592,841.721991827144,804.331878806722,1423.36857567987,928.01933369568,705.14059989954
"AFUB_026830-T",14.8700649622938,19.5828160048414,18.1426043169559,15.3217625439361,15.8584593473447,16.024226201888
"AFUB_026840-T",5.75833950703859,16.3048843214913,15.8308853797954,20.7489095357407,21.0664919737304,23.2898691381478
"AFUB_026850-T",23.7446823202003,20.1762346716548,17.2354741011081,30.0478626131619,15.6761782054212,18.0396956465354
"AFUB_026860-T",80.1086643185074,69.57127417593,69.2637813197333,67.2105825631408,68.3033478950494,55.4627332360378
"AFUB_026870-T",38.7502376238361,96.2468561507789,55.1593695765515,53.80817688216,87.6772292652044,102.888471032309
"AFUB_026880-T",72.2502245206665,74.8837841454974,64.4062453251935,84.8157179267995,73.1728584007201,74.1991343696118
"AFUB_026890-T",79.8376836358232,74.5164297327081,58.8464149699973,57.6799829677766,63.6161185313022,59.5434368029782
"AFUB_026900-T",80.1425369038429,49.1124591867451,53.9888789754575,109.502618267569,59.9704956928321,48.6200900597657
"AFUB_026910-T",451.250581839812,496.493617900524,526.428147841995,451.015770434784,465.650197125152,436.41134061322
"AFUB_026929-T",40.0712684519215,16.9265610200577,13.0802324672247,22.9330052763449,14.7908126589356,13.8843450631266
"AFUB_026930-T",38.5808746971585,27.7211291497105,33.4760311912864,46.4616730274001,40.3362126913578,45.6839740786745
"AFUB_026940-T",8.63750926055788,38.2048589300802,29.3500518224303,30.3787862102232,43.3568716146615,44.713562864585
"AFUB_026950-T",6.02932018972276,26.4212596890717,32.5689009754386,34.5815158929011,30.0763884173778,41.603270511734
"AFUB_026970-T",35.7017049436392,91.9798933560732,109.587182527419,81.506481956187,120.69615611649,163.775554131719
"AFUB_026980-T",5.89382984838067,8.13831314486915,9.12982668853266,7.6774274518211,5.18199246325384,5.0262324422071
"AFUB_026990-T",58.1931016064252,59.2288345543255,42.2839729645182,52.2859283356782,45.7786067859309,53.5467931466816
"AFUB_027000-T",27.5045392924431,26.0256472445295,33.5638179863684,42.5567745820773,37.6280357256372,35.9052149213111
"AFUB_027010-T",50.1314262965712,31.3946732776029,30.1108707131414,34.2174999361337,31.5606777158978,37.1493318624515
"AFUB_027020-T",40.4438668906122,65.7846979210256,84.8898308443373,119.695065057056,104.004411548924,139.291332730076
"AFUB_027030-T",10.0940304299853,22.5216513071553,16.2698193552056,22.5028046001653,34.3469751710142,41.7276822058481
"AFUB_027040-T",0.101617756006563,0.452128508048286,0.234098120218786,0.397108316473505,1.22388766720066,1.21923460231756
"AFUB_027050-T",300.653067438085,158.923170578973,136.684039942744,189.652313475805,139.783595692194,120.604696274148
"AFUB_027060-T",30.2482187046203,115.462317742831,135.250188956404,170.028544170073,234.543749329283,217.173053245463
"AFUB_027070-T",47.2522565430519,42.1044673119966,43.2203654453934,48.3479375306493,72.5478944855538,146.68138736045
"AFUB_027080-T",10.9408450633733,21.3913300370345,18.3474401721474,18.1015207592506,24.3475525283535,29.3860421497356
"AFUB_027090-T",187.044416222747,97.3206613573936,86.1481082405133,123.666148221791,77.4694853174883,72.0592532308503
"AFUB_027100-T",490.407290487674,372.271310314258,371.455192257159,337.839900239835,249.256441498823,265.195967173482
"AFUB_027110-T",24.7269872949304,22.0412647673539,21.1273553497454,28.9558147428598,23.6705082869233,24.4593390628197
"AFUB_027120-T",30.4514542166335,18.3959786712146,16.299081620233,14.4944535512829,15.7803388579489,16.0491085407108
"AFUB_027130-T",9.41657872327487,7.65792660506785,7.46187758197381,19.3259380683773,14.0616880912416,8.45999519975453
"AFUB_027140-T",49.5217197605318,34.4182826751758,28.9111178470201,39.1482615323464,38.2529996408035,42.5487993870007
"AFUB_027150-T",28.2497361698246,38.5439553111164,28.0039876311723,25.8120405707778,38.0967586620119,47.6496788456762
"AFUB_027160-T",2.26946321747991,4.88863949327209,3.95040577869201,2.28337281972266,4.29662691676826,3.83188017871234
"AFUB_027170-T",33.80484016485,50.9774892824443,46.7318372486752,46.0645647109266,66.6888577808698,62.5790821393607
"AFUB_027180-T",348.582775687848,242.397396377387,248.758514997488,273.144337014359,248.996039867504,158.799086367157
"AFUB_027190-T",39.8341603545728,46.4844622337144,44.6834786967608,64.894117383712,72.3656133436303,62.7781408499432
"AFUB_027200-T",28.1819909991536,26.4212596890717,28.6477574617739,29.5845695772761,36.58642920036,41.4290941399744
"AFUB_027210-T",79.1602319291128,90.3126694826452,81.5539326312196,47.8515521350574,85.3596547464628,80.9422481905926
"AFUB_027220-T",498.773819065548,254.604866094691,265.935464568541,239.687961351467,169.625622641385,145.487035096955
"AFUB_027230-T",36.3452840650141,31.9880919444162,40.1478276175218,56.8857663348296,31.1700752689188,42.9220344693428
"AFUB_027240-T",57.0414337050175,53.5207121402159,57.9978092842042,58.9374926366094,58.6424473731038,62.6039644781835
"AFUB_027250-T",14.429721352932,25.206164323692,27.6528404508441,32.7945284687703,32.0814809785363,30.2818063473566
"AFUB_027260-T",131.120777833802,144.426800289674,166.73638612583,146.56606113843,178.323037127449,187.712364079259
"AFUB_027270-T",169.972633213645,164.23568054854,169.955235278839,434.833606538488,273.031110438274,534.820990657423
"AFUB_027280-T",2.03235512013127,0.480386539801304,0.468196240437572,2.48192697795941,1.43220897225609,0.721587825861416
"AFUB_027290-T",220.036314339545,146.207056290115,150.437304505597,322.84906129296,218.03428590364,172.235549331473
"AFUB_027300-T",47.6587275670782,34.5878308656939,44.9468390820069,75.3843954105537,39.4248069817403,29.9334536038373
"AFUB_027310-T",200.525705186285,129.167463143045,113.069392065674,132.402531184208,108.561440097011,99.628884646521
"AFUB_027320-T",87.9332315310128,116.988251457494,102.154567210473,99.7403721542621,99.9942264266068,95.5481810795806
"AFUB_027330-T",0.270980682684169,1.21509536537977,1.11196607103923,0.794216632947011,0.781204893957866,1.04505823055791
"AFUB_027340-T",25.7092922696605,16.4461744802564,16.3283438852603,16.2483486157076,26.0662032950608,27.4701020603794
"AFUB_027350-T",48.1329437617755,34.5595728339409,30.9302141339071,41.16689547442,25.6495606849499,27.7189254486075
"AFUB_027360-T",0.0677451706710422,0.282580317530179,0.731556625683706,0.397108316473505,0.208321305055431,0.348352743519304
"AFUB_027370-T",0,0.339096381036215,0.17557359016409,0.397108316473505,0.104160652527715,0.248823388228074
"AFUB_027390-T",13.3457986221953,7.12102400176051,5.99876433060639,36.2030415185012,7.73392845018287,7.83793672918434
"AFUB_027400-T",42.4423494254079,46.8800746782567,49.9214241366561,36.5670574752686,43.4610322671892,51.8547941067307
"AFUB_027410-T",133.898329831315,55.4987743629271,48.1656882350152,99.1447096795518,50.7001976178655,43.5689752787358
"AFUB_027420-T",36.142048553001,43.6021429949066,51.0333902076954,63.4380535566425,73.8499026421502,74.7216634848907
"AFUB_027430-T",18.3589412518524,21.5043621640466,32.9200481557668,48.2486604515309,31.5867178790297,32.4963345025865
"AFUB_027440-T",73.6051279340873,45.9758176621601,48.8094580656169,56.8526739751235,46.7160526586804,36.1042736318936
"AFUB_027450-T",35.2613613342775,27.6928711179575,28.7940687869107,67.7069679587326,23.9569500813745,19.7316946864863
"AFUB_027460-T",44.1698512775195,49.1972332820041,46.0588051530462,51.9880970983231,39.9716504075108,40.2596242153024
"AFUB_027470-T",54.0267736101561,107.239230502703,136.128056907224,170.922037882138,119.107706165443,103.908646924044
"AFUB_027480-T",8.06167530985402,39.448212327213,50.8285543525039,46.1969341497511,73.3811797057755,76.1399567977908
"AFUB_027490-T",51.7573103926762,73.3578504308344,54.8082223962233,50.8298645086087,78.5631721690293,76.9113093012978
"AFUB_027500-T",20.8316399813455,32.3837043889585,29.7889857978405,36.3685033170319,33.3574489720009,30.6550414296988
"AFUB_027510-T",33.3644965554883,62.8176045869588,117.839141265131,64.9603021031242,85.3336145833308,85.1473634516471
"AFUB_027520-T",17.2072733504447,42.9522082645872,46.8488863087846,27.8637668725576,22.8893033929655,23.6879865593127
"AFUB_027530-T",76.5181702729422,216.852135672659,477.969836956706,202.756887919431,236.731123032365,297.144890221966
"AFUB_027540-T",182.437744617117,240.08023777364,239.950573224256,181.114484671625,225.638013538164,218.641111236009
"AFUB_027550-T",46.2699515683218,66.406374619592,60.3973150164468,82.7639916250197,72.5999748118176,70.3921365297222
"AFUB_027560-T",41.9681332307106,51.2318115682214,56.0372375273719,46.3293035885756,52.4709287108366,73.5521935602188
"AFUB_027570-T",137.522696462216,268.225237399646,243.725405412784,197.528295085863,244.439011319416,300.4542412854
"AFUB_027580-T",91.3204900645649,150.75659940235,206.240443912751,132.932008939506,172.828562706612,214.236937264372
"AFUB_027590-T",1640.92352399398,1295.88507816165,1412.86994231546,3020.00874678101,1994.72857623201,1877.91987563492
"AFUB_027600-T",142.671329433215,75.6184929710759,87.2600743115525,102.983423405462,60.022576019096,61.50914156998
"AFUB_027610-T",23.3720838815096,52.4469069336012,46.6440504535931,49.9363707965433,75.4904329194617,115.429169799004
"AFUB_027620-T",86.8493088002761,53.9163245847581,63.440590579291,96.4973209030618,42.6277470469675,42.2004466434814
"AFUB_027630-T",35.8710678703168,22.2955870531311,17.5866212814363,10.6888321850785,12.1086758563469,14.1331684513546
"AFUB_027640-T",23.338211296174,91.8103451655551,55.3642054317429,91.3018204292001,113.196589134495,122.918753784669
"AFUB_027650-T",3.8614747282494,9.24037638323685,8.31048326776691,21.2452949313325,24.8683557909921,22.4687519569951
"AFUB_027660-T",22.7285047601347,96.5576945000621,92.3517084263111,70.5860032531656,105.957423783818,79.6483665718066
"AFUB_027670-T",141.993877726504,177.686503662976,187.366282970111,177.242678586008,213.763699150004,171.663255538548
"AFUB_027680-T",49.5217197605318,76.6357821141845,56.7102696230009,59.0698620754339,72.5218543224219,72.3827236355468
"AFUB_027690-T",49.3523568338542,46.2866560114433,47.4048693443042,57.514521169246,58.1737244367291,65.4903157816292
"AFUB_027700-T",0.948432389394591,3.64528609613931,4.88679825956716,13.203851522744,8.25473171282144,7.46470164684223
"AFUB_027710-T",16.6991845704119,13.9877257177439,16.3576061502877,27.8637668725576,20.6238092004876,12.4660517502265
"AFUB_027720-T",34.2790563595473,30.8577706742955,26.5993989098596,34.4491464540766,37.1072324629986,31.3019822390918
"AFUB_027730-T",85.9008764108815,33.0618971510309,37.982420005498,46.7264119050491,25.2068779117071,27.271043349797
"AFUB_027740-T",51.6556926366697,49.7623939170645,55.8324016721805,39.9755705249995,47.9139001627491,49.2919132079815
"AFUB_027749-T",4.64054419096639,2.91057727056084,2.39950573224256,2.87903529443291,2.44777533440131,2.13988113876144
"AFUB_027750-T",97.6546635223073,109.697679265215,85.0946666995287,126.644460595342,133.533956540531,101.893177479396
"AFUB_027760-T",71.2679195459364,91.3299586257538,107.363250385341,95.6700119104086,127.336397715132,118.415050457741
"AFUB_027770-T",35.362979090284,74.7142359549793,80.4419665601804,52.7823137312701,46.6118920061526,49.1923838526903
"AFUB_027780-T",15.4120263276621,9.97508520881531,9.97843237432576,17.93605896072,9.6609005219456,12.3914047337581
"AFUB_027790-T",40.3083765492701,35.6051200088025,35.5536520082281,33.8865763390724,34.7115374548612,35.1338624178041
"AFUB_027800-T",11.4828064287417,31.0555768965666,41.084220098397,34.7800700511378,47.0024944531316,46.3557972268903
"AFUB_027810-T",34.9565080662578,37.7527304220319,40.3234012076859,43.6488224523795,59.7361342246448,43.9919750387235
"AFUB_027820-T",74.3841973968043,30.2360939757291,19.9568647486515,38.7180608561668,22.9674238823612,18.4129307288775
"AFUB_027830-T",28.5884620231798,59.991801411657,52.5842902541448,41.2330801938323,67.8085847955427,66.5602563510099
"AFUB_027840-T",31.0950333380084,25.7995829905053,23.7609592022068,19.9546929027936,28.6702196082537,35.4822151613234
"AFUB_027850-T",14.7684472062872,19.3567517508172,34.2953746120522,30.3787862102232,23.5923877975275,20.9011646111582
"AFUB_027860-T",4.30181833761118,8.19482920837519,6.99368134153623,10.1924467894866,6.61420143550993,4.42905631045972
"AFUB_027870-T",63.5788426747731,93.0819565944409,99.2283407077379,95.1736265148168,81.0369876665626,111.074760505012
"AFUB_027880-T",56.5672175103202,35.7181521358146,32.1884915300831,58.5072919604298,37.7842767044288,40.7821533305814
"AFUB_027890-T",36.3452840650141,87.9672528471447,74.8528739399568,86.2055970344568,100.515029689245,97.4143564912911
"AFUB_027900-T",46.8457855190257,49.5363296630403,66.7472265273814,58.1101836439563,73.7717821527544,77.533367771868
"AFUB_027910-T",56.4317271689781,81.3831314486915,61.5678056175407,47.6199056171145,70.9594445345061,78.2798379365522
"AFUB_027920-T",56.8381981930044,44.8454963920394,52.7306015792816,63.2725917581118,49.762751745116,54.0195575843149
"AFUB_027930-T",62.1900666760167,61.3199289040488,55.8324016721805,73.2002996699495,63.6161185313022,48.5952077209429
"AFUB_027940-T",41.4261718653423,61.0656066182716,58.1148583443136,92.6916995368574,63.9806808151492,47.3759731186254
"AFUB_027950-T",9.21334321126174,11.4445028599722,11.2367097705017,6.08899418592708,9.21821774870281,9.72899447971771
"AFUB_027960-T",39.7664151839018,40.1546631210384,32.8907858907394,24.5214385422389,30.753432658808,33.5165103943216
"AFUB_027970-T",23.9140452468779,48.8016208374619,52.8183883743636,28.0623210307944,36.0916661008534,39.0901542906305
"AFUB_027980-T",14.9039375476293,45.4389150588528,48.9265071257263,41.2992649132445,47.6534985314298,34.6113333025251
"AFUB_027990-T",41.4261718653423,60.6134781102234,56.8565809481377,44.3768543659142,57.7831219897501,61.6584356029168
"AFUB_028000-T",0.338725853355211,0.960773079602608,0.49745850546492,0.496385395591881,0.963486035881367,0.721587825861416
"AFUB_028010-T",4.809907117644,4.5778011439889,4.76974919945777,3.73943664679217,4.08830561171283,4.27976227752288
"AFUB_028020-T",99.8902541544517,127.443723206111,134.95756630613,105.597719822246,183.166507469988,230.43533983802
"AFUB_028030-T",69.5742902791603,45.5236891541118,31.6910330246182,30.1140473325741,32.7064448937026,32.8446872461058
"AFUB_028040-T",37.3953342104153,39.6177605177311,43.1325786503113,43.8142842509101,49.6325509294564,61.3100828593975
"AFUB_028050-T",120.654148965126,83.3611936714027,67.3617340929557,74.656363497019,71.7927297547278,87.3370092680541
"AFUB_028060-T",481.092329520406,312.138218743836,370.021341270819,536.162411958644,251.678176670092,264.399732331152
"AFUB_028070-T",114.590956190068,148.072086385814,174.695722213269,139.418111441906,213.503297518685,136.504510781922
"AFUB_028080-T",141.04544533711,107.606584915492,87.2600743115525,112.977316036712,82.3910761494229,89.2031846797646
"AFUB_028090-T",73.5035101780808,53.803292457746,58.144120609341,53.3117914865681,71.7146092653321,100.77347223237
"AFUB_028100-T",27.5045392924431,28.1449996260058,29.6719367377311,22.9330052763449,29.6076654810031,28.4653956132917
"AFUB_028110-T",96.9094666449258,99.2139494848458,82.1391779317666,92.5593300980328,88.2761530172388,73.2287231555223
"AFUB_028120-T",79.9731739771653,39.7873087082492,33.7393915765325,114.135548626427,38.3311201301993,23.1903397828565
"AFUB_028130-T",48.7426502978149,93.3645369119711,102.915386101184,124.625826653268,101.738917356446,74.4977224354855
"AFUB_028140-T",41.3922992800068,50.2992965203718,44.9761013470343,45.2372557182735,43.4089519409254,69.5461370097468
"AFUB_028150-T",65.9837962335951,59.0875443955604,63.9673113497833,23.4955753913491,40.1278913863024,51.2078532973377
"AFUB_028160-T",31.0272881673373,24.0193269900652,23.7024346721521,36.0706720796767,36.8728709948113,39.0652719518077
"AFUB_028170-T",36.8872454303825,26.5342918160838,26.804234765051,51.6240811415557,48.0441009784087,36.178920648362
"AFUB_028180-T",45.694117617618,79.4898433212393,88.137942262373,74.8880100149619,94.9163946158807,124.859576212848
"AFUB_028190-T",68.4226223777526,61.4047029993079,89.1328592733028,71.9758823608228,60.4652587923388,80.245542703554
"AFUB_028200-T",26.8948327564037,43.3760787408824,62.8846075437714,81.1755583591257,42.2631847631205,38.891095580048
"AFUB_028210-T",32.0095931420674,85.9044165291744,74.9406607350389,59.1691391545523,49.5544304400606,70.3921365297222
"AFUB_028220-T",40.6471024026253,20.0914605763957,16.0357212349868,99.9389263124988,17.1344273408092,19.6819300088407
"AFUB_028230-T",5.01314262965712,9.55121473252004,14.6603947787015,9.53059959536413,10.5202259052993,14.7801092607476
"AFUB_028240-T",107.409968098937,95.6251794522125,103.910303112114,94.0484862848085,75.2039911250105,74.6718988072451
"AFUB_028250-T",15.0394278889714,40.7198237560988,49.2776543060545,39.0820768129341,43.5131125934531,47.1520320692201
"AFUB_028260-T",51.4863297099921,61.3481869358018,66.630177467272,44.6085008838571,47.2889362475828,52.2777938667184
"AFUB_028270-T",25.8447826110026,25.1496482601859,26.3360385246134,28.9889071025659,27.7327737355042,26.3503968133531
"AFUB_028280-T",321.41696224876,264.636467367012,338.037685595927,241.872057092071,325.970762085485,341.734041392437
"AFUB_028290-T",9.75530457663007,7.88399085909199,8.25195873771221,7.51196565329048,8.74949481232809,11.9435226349476
"AFUB_028300-T",29.9772380219362,16.8417869247987,15.9479344399048,17.93605896072,17.3427486458646,17.3678724983196
"AFUB_028310-T",0.0677451706710422,0,0.234098120218786,0,0.390602446978933,0.0746470164684223
"AFUB_028320-T",7.01162516445287,1.46941765115693,3.65778312841853,3.6401595676738,3.54146218594232,2.98588065873689
"AFUB_028330-T",1.35490341342084,0.339096381036215,0.790081155738403,0.36401595676738,0.833285220221723,0.373235082342112
"AFUB_028340-T",8.26491082186715,7.14928203351352,7.75450023224729,6.58537958151896,6.952723556225,5.44923220219483
"AFUB_028350-T",3.18402302153898,1.21509536537977,1.34606419125802,2.61429641678391,1.43220897225609,1.14458758584914
"AFUB_028360-T",2.91304233885481,1.1020632383677,1.17049060109393,0.992770791183763,0.598923752034364,0.796234842329838
"AFUB_028370-T",2.98078750952586,1.78025600044013,2.01909628688703,1.5553409061879,1.5363696247838,4.0309388892948
"AFUB_028380-T",5.35186848301233,4.21044673119966,2.63360385246134,2.41574225854716,0.546843425770506,1.64223436230529
"AFUB_028390-T",0,0,0.0585245300546965,0.0661847194122509,0,0.0497646776456149
"AFUB_028400-T",1.89686477878918,0.565160635060358,1.28753966120332,0.264738877649004,0.520803262638577,1.79152839524214
"AFUB_028410-T",109.814921657759,131.37158961978,140.341823071162,26.8709960813739,34.7375776179931,37.8211550106673
"AFUB_028420-T",2.404953558822,2.9953513658199,2.63360385246134,9.46441487595188,5.44239409457313,4.6778796986878
"AFUB_028430-T",2.06622770546679,1.49767568290995,2.34098120218786,1.91935686295528,2.08321305055431,2.13988113876144
"AFUB_028440-T",0.440343609361774,0.310838349283197,0.292622650273483,1.45606382706952,0.91140570961751,1.04505823055791
"AFUB_028450-T",0.0338725853355211,0.254322285777161,0.263360385246134,1.22441730912664,0.468722936374719,1.0201758917351
"AFUB_028460-T",3.82760214291388,3.19315758809102,4.1845038989108,5.19550047386169,5.4163539314412,3.75723316224392
"AFUB_028470-T",43.289164058796,40.8893719466169,54.0766657705396,56.2239191407071,41.2215782378434,29.8090419097233
"AFUB_028480-T",80.7522434398823,78.0486837018354,75.789266420832,52.2859283356782,62.9911546161359,58.398849217129
"AFUB_028490-T",320.265294347352,231.970182660524,203.431266470125,227.708527137849,197.879199639527,152.130619562645
"AFUB_028500-T",40.7148475732964,47.7560736626002,49.6873260164373,59.367693312789,81.0630278296945,75.9657804260311
"AFUB_028510-T",40.7148475732964,27.5515809591924,25.6337441639571,37.0634428708605,40.9351364433922,37.5474492836164
"AFUB_028520-T",194.36089465522,109.895485487487,72.8923021831245,217.681542146893,79.6047786943065,69.1231372497591
"AFUB_028530-T",97.7224086929784,92.1494415465913,124.159790511039,106.822137131373,121.867963457427,161.212673232969
"AFUB_028540-T",36.07430338233,41.3132424229121,33.0370972158762,41.3323572729507,55.3613868184807,59.4190251088642
"AFUB_028550-T",36.6840099183693,34.1357023576456,37.9531577404707,52.1866512565598,31.3002760845785,39.1896836459217
"AFUB_028560-T",19.239628470576,23.4824243867579,19.8105534235148,15.7850555798218,29.7378662966627,52.9496170149342
"AFUB_028570-T",27.6061570484497,14.7224345433223,20.6591591093079,26.5069801246065,12.9159209134367,10.8984644043897
"AFUB_028580-T",257.228413037947,114.021158123427,74.5602512896834,77.7008605899825,70.8813240451103,68.874313861531
"AFUB_028590-T",21.0687480786941,27.4950648956864,39.0358615464826,28.0292286710882,22.2643394777992,25.977161731011
"AFUB_028600-T",69.4387999378182,67.8475342389959,121.584711188632,125.817151602689,115.878725937083,161.262437910615
"AFUB_028610-T",128.512588762967,110.20632383677,109.967591972775,216.192385960117,159.235597551745,116.37469867427
"AFUB_028620-T",253.739536748389,107.239230502703,107.831446625778,298.459992189545,79.3704172261191,76.7868976071837
"AFUB_028630-T",362.436663090076,128.602302507984,144.67263829521,456.145086189233,113.352830113286,105.675292980463
"AFUB_028640-T",11.9231500381034,22.7194575294264,21.7418629153198,35.2102707273175,26.7953278627548,35.3329211283866
"AFUB_028650-T",4.06471024026253,2.91057727056084,2.01909628688703,5.16240811415557,1.43220897225609,3.88164485635796
"AFUB_028660-T",19.9170801772864,25.9973892127765,38.8310256912911,48.7781382068289,36.5083087109642,40.5582122811761
"AFUB_028670-T",58.0237386797476,73.6121727166116,63.7624754945919,93.9823015653962,74.292585415393,71.7357828261538
"AFUB_028680-T",8.40040116320923,3.05186742932593,3.54073406830914,3.24305125120029,3.09877941269953,2.96099831991409
"AFUB_028690-T",206.284044693323,140.781514193535,158.68926324331,63.1402223192873,51.4814025118233,50.6106771655903
"AFUB_028700-T",141.451916361136,113.540771583626,108.299642866216,99.8065568736743,121.086758563469,102.216647884093
"AFUB_028710-T",196.867465970049,94.2122778645616,96.5654745902493,84.5509790491505,92.4946594446113,75.9408980872083
"AFUB_028720-T",62.6304102853785,58.409351633488,57.5003507787393,60.5590182622095,46.1692092329099,48.3712666715377
"AFUB_028730-T",20.1203156892995,49.4232975360283,43.776348480913,32.8276208284764,45.023442055105,76.6873682518925
"AFUB_028740-T",221.255727411624,186.587783665177,149.764272409968,491.18989511802,219.883137486007,232.052691861502
"AFUB_028750-T",34.3129289448829,18.5372688299797,15.0700664890844,23.1646517942878,15.363696247838,16.1735202348248
"AFUB_028760-T",49.9959359552291,33.0901551827839,30.5205424235242,52.1204665371476,33.2272481563412,32.2972757920041
"AFUB_028770-T",29.774002509923,178.647276742579,202.260775869031,208.382589069472,258.448619084394,338.499337345472
