"","OE_Azole_1","OE_Azole_2","OE_Azole_3","OE_GMM_1","OE_GMM_2","OE_GMM_3"
"AFUB_015320-T",63.1637078988693,63.1948834940993,65.9127816444323,51.7027912141477,34.8831756316123,64.1306711705102
"AFUB_015330-T",57.4012304185163,55.7616439740822,54.9945588242184,68.809028993,73.5273405496519,50.3179112260926
"AFUB_015340-T",42.1505357075821,45.9576702549898,43.2694465577069,43.4894335241288,38.8635559597478,35.8474008081314
"AFUB_015350-T",163.212239324998,164.864807427357,162.966452856911,104.380549348334,79.0434581697451,115.402320583241
"AFUB_015360-T",98.9556477660618,112.313532681189,102.575820860578,95.0149580255423,74.0288057878422,110.798067268435
"AFUB_015370-T",41.2811964325288,42.4015689563769,40.5461946764526,39.589565843976,49.4883506939046,36.9984641368328
"AFUB_015380-T",19.7712589412111,17.4594695702728,20.9791256037367,11.3450696149901,12.0978488713408,7.33391778001219
"AFUB_015390-T",156.704613894599,154.616321045938,157.293011437631,128.931989062023,136.053787436504,157.728563555778
"AFUB_015400-T",70.0687455692923,75.5671525955232,71.6870842444992,35.0988091213757,26.8910733979545,33.8412618638231
"AFUB_015410-T",104.246198211386,101.645228785351,106.685913977656,62.7819607600365,47.1063908125007,82.5476844297337
"AFUB_015420-T",84.6984836551885,85.3958214625227,94.7338640543734,67.449984195371,62.3697389999178,54.9879395882529
"AFUB_015430-T",104.047492091374,88.606190690437,96.9780253268885,96.10810275407,81.8955417119524,104.121899961967
"AFUB_015440-T",4.42121117027083,3.72896733396209,3.80750957471663,3.04307856860412,2.78940038743351,5.52510397776703
"AFUB_015450-T",32.81134806701,35.3881469507793,36.4613168545712,36.9305651529627,39.0516054240692,38.4126276549518
"AFUB_015460-T",71.9067771794049,70.0107443164406,73.3008631370944,70.9066850936883,76.0033251632164,60.6117061370515
"AFUB_015470-T",254.766084120606,238.974946296365,248.723671821224,148.313149654298,96.7514493933399,169.798284745305
"AFUB_015480-T",286.310680672539,247.914589838712,262.844237131432,180.309791302825,124.143988029485,203.869759274868
"AFUB_015490-T",157.623629699656,152.591318917561,167.631282468319,156.969674126152,162.318029286721,184.762108018424
"AFUB_015500-T",0.0496765300030431,0,0,0,0,0
"AFUB_015510-T",4.17282852025562,3.43262555907769,3.15191189959986,3.78168987166338,5.01465238190294,4.11094045964809
"AFUB_015520-T",0.546441830033474,0.19756118325627,0.327798837558386,0.974966920038214,0.344757351255827,0.756413044575249
"AFUB_015530-T",923.511531021573,861.045722074545,858.83295440297,683.215455329809,588.406773861536,706.325346014896
"AFUB_015540-T",15.6232686859571,17.3853841265517,18.2810890176792,13.8268035932692,13.7902940502331,19.3378639221846
"AFUB_015550-T",29.6817266768182,29.5107017489053,30.8130907304882,33.2670530897888,38.518798608492,38.4784027023061
"AFUB_015560-T",53.576137608282,48.7976122642987,53.6833634739848,45.8234452417961,43.0319857522046,45.5492202929008
"AFUB_015570-T",38.0273837173295,40.5494328633494,41.4539453035374,51.7027912141477,55.1611762009323,50.7125615102188
"AFUB_015580-T",65.200445628994,55.7616439740822,55.6501564993351,61.2161047975509,66.7575598340829,55.7772401565053
"AFUB_015590-T",814.322518074884,579.422255342733,608.394642508364,788.748238310915,568.222798024377,842.644131656827
"AFUB_015600-T",0.173867855010651,0.0987805916281349,0.0504305903935978,0.11817780848948,0.313415773868934,0.0986625710315542
"AFUB_015610-T",81.817244915012,82.4570988615856,81.117604648102,102.637426673114,111.199916568698,111.291380123593
"AFUB_015620-T",176.848446810833,169.705056417136,175.599315750507,266.550047048023,240.640631176567,412.080671675125
"AFUB_015630-T",33.3329516320419,33.4866205619377,35.2005520947313,42.3962887956011,40.5873427160269,43.8719565853644
"AFUB_015640-T",8.71823101553406,6.27256756838657,8.09410975817244,4.60893453108974,10.2173542281272,4.34115312538838
"AFUB_015650-T",12.8910595357897,16.1506267312001,14.7257323949306,23.0742171075711,22.6599604507239,16.4437618385924
"AFUB_015660-T",47.8384983929305,51.3412124987231,45.6144690110092,46.9461344224461,58.7027744456513,40.7476418360319
"AFUB_015670-T",49.9249126530583,50.3781017303488,50.9348962975338,85.2061999209154,76.7555230205019,82.1201466219303
"AFUB_015680-T",146.123513003951,150.467536197557,162.487362248172,113.509785054146,130.882427167667,124.281951976081
"AFUB_015690-T",105.637141051471,108.436394459785,108.7031375934,46.7984121618343,70.4245243883494,58.6055671927432
"AFUB_015700-T",11.0778661906786,10.7176941916526,11.6998969713147,6.20433494569773,8.18015169797917,8.35343101400492
"AFUB_015715-T",66.6410649990823,67.2942780466669,62.9121615160132,87.0970448567471,82.3970069501427,78.6340691121487
"AFUB_015730-T",5.11668259031344,4.51921206698717,5.34564258172136,7.94745762091756,6.45636494170004,7.82723063516997
"AFUB_015740-T",7.25277338044429,7.26037348466792,6.53076145597091,5.87934597235166,5.04599395928983,6.18285445131073
"AFUB_015750-T",6.06053666037126,6.12439668094437,5.79951789526374,5.90889042447402,3.35354878039759,4.90024102790052
"AFUB_015760-T",4.8434616752967,4.96372472931378,3.83272486991343,4.8452901480687,5.32806815577187,3.94650284126217
"AFUB_015770-T",2.90607700517802,2.56829538233151,2.2693765677119,3.01353411648175,2.72671723265972,2.33501418108012
"AFUB_015780-T",7.60050909046559,8.47043573211257,7.48894267344927,9.18832461005711,15.0439571457088,10.4253450056676
"AFUB_015790-T",13.5368544258292,12.1994030660747,17.4489842761848,17.7562157255444,25.1672866416754,11.7737334764321
"AFUB_015800-T",200.46963682728,167.210846478525,171.363146157445,63.8455610364418,38.8635559597478,88.6976513573672
"AFUB_015810-T",46.8201295278681,52.8723116689592,39.2097840310223,56.0458256761361,44.4736983120017,70.2806380981438
"AFUB_015820-T",53.7003289332896,55.5640827908259,58.1969013142118,82.7835548468811,93.7426579641981,87.6781381233745
"AFUB_015830-T",33.7552021370678,33.7335720410081,33.4102661357585,38.2009765942246,53.7194636411352,36.143388521226
"AFUB_015840-T",92.6964049856784,92.6068046513765,98.4657277434997,91.2923570581237,85.3744568018976,99.8465218839328
"AFUB_015850-T",37.8535158623188,42.5744349917262,38.3020334039375,51.7914245705148,63.6547436727804,46.5029584795392
"AFUB_015860-T",167.260876520246,227.022494709361,170.884055548706,403.695393800065,537.257319566126,689.158058655406
"AFUB_015870-T",28.4646516917437,33.0914981954252,29.1740965426963,30.6080523987754,31.5296268512147,35.1896503345877
"AFUB_015880-T",29.8804327968304,31.1652766586766,35.5283509322896,30.3716967817965,31.4982852738278,30.6511720671362
"AFUB_015890-T",17.908389066097,19.3116056633004,20.5504655853911,17.1357822309747,23.224108843688,15.3255860335681
"AFUB_015900-T",1.24191325007608,1.50640402232906,1.31119535023354,2.24537836130013,4.13708821506993,1.97325142063108
"AFUB_015910-T",3.2289744501978,3.45732070698472,3.55535662274864,3.24988973346071,4.51318714371265,3.28875236771847
"AFUB_015920-T",15.6232686859571,12.8414769116575,13.4901829302874,13.9154369496363,28.3327859577516,12.464371473653
"AFUB_015930-T",0,0.0987805916281349,0.100861180787196,0.0295444521223701,0,0.0328875236771847
"AFUB_015940-T",37.3070740322854,32.5482049414705,38.2263875183471,31.5534748666913,30.3699884878997,32.1311106326095
"AFUB_015950-T",11.003351395674,10.3225718251401,11.2964522481659,8.36107995063074,7.92941907888402,8.81385634548551
"AFUB_015960-T",230.126525239097,229.516704647972,215.489912751843,201.522707926687,121.762028148081,240.802448364347
"AFUB_015970-T",54.818050858358,51.217736759188,45.5388231254188,52.3232247087175,50.7733553667673,66.5972354462991
"AFUB_015980-T",55.861257988422,52.8723116689592,54.66675998666,51.1414466238227,45.257237746674,41.306729738544
"AFUB_015990-T",47.4659244179077,46.9207810233641,43.8241830520365,45.3507340078381,39.3023380431643,41.4053923095756
"AFUB_016000-T",15.9710043959784,14.9158693358484,14.3727182621754,10.0746581737282,12.0978488713408,9.8991446268326
"AFUB_016010-T",24.5650440865048,26.5225888521542,25.9969693478997,24.9650620434028,36.1054971497012,23.9421172369905
"AFUB_016020-T",46.5469086128514,57.7619509545519,47.4299702651787,34.9215424086415,42.9379610200439,38.6428403206921
"AFUB_016030-T",122.303616867492,118.610795397483,118.587533310545,151.20850596229,157.146669017883,148.191181689394
"AFUB_016040-T",58.8666880536061,64.5531166289862,59.2055131220838,88.2492784895196,80.2030965330602,91.854853630377
"AFUB_016050-T",0.347735710021302,0.740854437211012,0.201722361574391,0.620433494569773,0.501465238190294,0.328875236771847
"AFUB_016060-T",233.901941519328,203.833750824656,217.607997548374,120.393642398658,58.9221654873595,143.060727995754
"AFUB_016070-T",114.529239922016,96.632113760223,99.4743395513716,74.0679414707819,67.7291487330766,132.043407563897
"AFUB_016080-T",101.290444676205,96.2616865416175,90.9767850700504,82.9608215596153,80.234438110447,87.1190502208623
"AFUB_016090-T",254.840598915611,227.417617075874,246.782094091071,261.822934708444,188.268855363069,335.255416365221
"AFUB_016100-T",38.4744724873569,40.228395940558,40.6470558572398,35.2169869298652,35.3219577150288,47.6869093319179
"AFUB_016110-T",85.344278545228,89.6186917546254,90.3464026901304,96.3149139189266,96.5007167742447,107.640864995426
"AFUB_016120-T",1.58964896009738,1.70396520558533,1.43727182621754,1.71357822309747,3.3222072030107,1.97325142063108
"AFUB_016130-T",154.27046392445,135.749228044964,150.131867601741,97.3194252910872,59.2042396838416,110.173204318569
"AFUB_016140-T",57.0038181784919,68.0104373359709,58.8777142845254,90.9969125369,105.746482103378,118.493747808897
"AFUB_016150-T",13.0400891257988,13.0637332428208,12.4815711224154,11.6109696840915,15.2320066100302,12.464371473653
"AFUB_016160-T",33.5564960170556,29.3872260093701,24.0553916177461,22.3060613523894,22.2525199446943,22.8568289556434
"AFUB_016170-T",180.449995236054,163.136147073865,181.373618350574,106.419116544777,70.6125738526708,117.737334764321
"AFUB_016180-T",84.3755862101687,75.8634943704076,80.2350693162141,71.999829822216,51.744944265761,77.9434311149278
"AFUB_016190-T",91.8519039756267,84.0869786234499,95.3138158438998,70.9362295458107,60.9593680175076,60.9734688975005
"AFUB_016200-T",44.4853326177251,53.1192631480296,51.6661398582409,41.746310848909,42.8752778652701,49.4299480868086
"AFUB_016210-T",39.7412240024345,48.0320626791806,45.2362395830572,47.655201273383,49.3316428069702,63.209820507549
"AFUB_016220-T",33.382628162045,32.0296068354228,33.6876343829233,27.9490517077621,17.8020159557554,29.0067958832769
"AFUB_016230-T",1407.63415416623,1604.69071099905,1404.03806714816,2291.52679551527,3198.50199706463,2668.52655869045
"AFUB_016240-T",100.893032436181,92.7549755388187,99.0708948282228,73.0929745507437,42.5618620914012,79.3575946330467
"AFUB_016250-T",5.36506524032865,5.53171313117556,4.00923193629102,9.3951357749137,11.8471162522457,6.80771740117724
"AFUB_016260-T",9.04112846055384,5.9268354976881,6.8837755887261,26.265017936787,19.3377532477132,17.265949930522
"AFUB_016270-T",23.9689257264683,23.2381341805187,24.0301763225493,13.5904479762903,12.7246804190787,14.4047353706069
"AFUB_016280-T",0.64579489003956,0.864330176746181,1.21033416944635,1.59540041460799,1.31634625024952,0.822188091929618
"AFUB_016290-T",2.75704741516889,1.8274409451205,2.14330009172791,0.177266712734221,0.0940247321606801,0.230212665740293
"AFUB_016300-T",1.66416375510194,1.70396520558533,2.01722361574391,0.443166781835552,0.626831547737868,0.263100189417478
"AFUB_016310-T",2.06157599512629,2.42012449488931,1.79028595897272,1.77266712734221,3.57293982210585,2.56522684682041
"AFUB_016320-T",0.596118360036517,0.39512236651254,1.08425769346235,1.29995589338429,0.971588898993695,0.723525520898064
"AFUB_016330-T",32.240067971975,32.0543019833298,28.6193600483667,34.5374645310507,26.2015586954429,29.368558643726
"AFUB_016340-T",32.289744501978,29.6588726363475,26.0978305286868,31.5534748666913,28.9282759281026,28.7436956938595
"AFUB_016350-T",7.7247004154732,8.89025324653215,30.5861530737171,34.6260978874178,33.7862204230711,34.2030246242721
"AFUB_016360-T",81.817244915012,93.5699154197508,88.1526720080089,97.9989476899017,114.083341688292,93.5650048615905
"AFUB_016370-T",68.8765088492192,69.541536506207,78.1926304052733,111.44167340558,119.630800885772,98.0705956053649
"AFUB_016380-T",20.0196415912264,22.1268525247022,17.5246301617752,34.3601978183165,31.8743842024706,28.5463705517963
"AFUB_016390-T",34.5997031471195,36.6722946419451,32.6285919846578,53.6822695063465,55.4745919748013,63.374258125935
"AFUB_016400-T",7.05406726043212,6.42073845582877,6.48033086557731,8.95196899307815,8.55625062662189,8.12321834826463
"AFUB_016410-T",31.1968608419111,31.2393621023977,33.1833284789873,23.9310062191198,22.5032525637894,23.1857041924152
"AFUB_016420-T",15.7474600109647,17.6817259014362,14.9526700517017,23.8128284106303,25.3866776833836,19.4694140168934
"AFUB_016430-T",33.5564960170556,32.0296068354228,32.0234248999346,49.6937684698266,38.7381896502002,44.5297070589081
"AFUB_016440-T",1.21707498507456,1.65457490977126,1.66420948298873,1.71357822309747,1.4417125597971,1.67726370753642
"AFUB_016450-T",1.0432071300639,0.814939880932113,1.18511887424955,2.54082288252383,3.47891508994516,4.76869093319179
"AFUB_016460-T",156.704613894599,156.172115364081,155.527940773856,216.442656248484,176.797838039466,296.316588331434
"AFUB_016470-T",10.4072330356375,11.7795855516551,10.1365486691132,11.9655031095599,18.7109216999753,14.1416351811894
"AFUB_016480-T",34.7487327371286,33.9558283721714,31.2921813392274,53.1800138202662,59.1102149516809,44.2994943931678
"AFUB_016490-T",56.0599641084341,58.0582927294363,56.2553235840583,65.618228163784,69.4842770667426,82.2188091929618
"AFUB_016500-T",144.012260478822,130.266905209603,145.593114466317,77.3178312042426,65.6606046255416,57.4873913877189
"AFUB_016510-T",29.2097996417893,34.5979022177543,27.2577341077396,54.0663473839373,57.0103292667591,58.2438044322941
"AFUB_016520-T",3.47735710021302,3.21036922791439,2.79889776684468,4.22485665349893,3.51025666733206,2.69677694152915
"AFUB_016530-T",30.4765511568669,33.4125351182166,29.1740965426963,41.2735996149511,45.1632130145134,55.3168148250247
"AFUB_016540-T",66.6410649990823,55.5887779387329,54.2380999683144,54.1549807403044,41.6529563471813,47.7855719029494
"AFUB_016550-T",1.86286987511412,1.53109917023609,1.84071654936632,2.18628945705539,1.50439571457088,1.44705104179613
"AFUB_016560-T",4.19766678525714,3.60549159442693,3.98401664109422,12.851836673231,10.4054036924486,12.3985964262986
"AFUB_016570-T",148.781207359114,165.408100681312,157.040858485663,101.603370848831,127.999002048073,100.438497310122
"AFUB_016580-T",12.5681620907699,16.4963588018985,17.2472619146104,18.8493604540721,18.0840901522375,13.0234593761652
"AFUB_016590-T",227.692375268948,198.129171658132,228.803588615753,144.206470809289,144.798087527447,104.713875388156
"AFUB_016600-T",0.124191325007608,0.0987805916281349,0.151291771180793,0.0590889042447402,0.125366309547573,0.164437618385924
"AFUB_016610-T",2.75704741516889,2.14847786791193,1.91636243495672,2.80672295162516,3.47891508994516,2.49945179946604
"AFUB_016620-T",10.903998335668,10.0756203460698,11.6494663809211,11.8473253010704,7.86673592411024,10.4582325293447
"AFUB_016630-T",10.5811008906482,8.51982602792664,10.8173616394267,7.29747967422542,5.61014235225391,4.04516541229372
"AFUB_016640-T",1460.76320300448,1859.07542958941,1641.06184199807,2353.57014497225,2108.09717819722,3623.35003361015
"AFUB_016650-T",17.5854916210773,23.7073419907524,18.3315196080728,10.2519248864624,8.96369113265151,9.93203215050979
"AFUB_016660-T",23.8198961364592,21.4847786791193,20.7017573565719,14.8608594175522,11.4083341688292,11.7408459527549
"AFUB_016670-T",67.8084634541538,74.2830049043575,66.4423028435651,137.174891204164,151.1290861596,116.191621151494
"AFUB_016680-T",12.2452646457501,11.730195255841,11.3720981337563,15.1267594866535,16.6737191698273,13.9114225154491
"AFUB_016690-T",29.0359317867787,26.4731985563402,26.8038587941972,26.9445403356016,17.7079912235948,28.3161578860561
"AFUB_016700-T",11.2517340456893,12.2487933618887,12.2546334656443,13.7677146890245,21.3436142004744,8.91251891651706
"AFUB_016710-T",0.769986215047168,0.790244733025079,1.13468828385595,0.856789111548734,1.47305413718399,0.526200378834956
"AFUB_016720-T",86.437162205295,77.3452032448297,73.7799537458335,84.6743997827128,75.4391767702524,81.1335209116147
"AFUB_016730-T",49.9497509180598,47.8591966438314,52.1704457621769,61.8069938399983,66.726218256696,68.2087241064811
"AFUB_016740-T",16.8403436710316,16.101236435386,80.7645905153468,64.6432612437458,89.8876439456102,64.5582089783136
"AFUB_016750-T",0.620956625038039,1.70396520558533,4.28660018345581,3.19080082921597,4.45050398893886,3.38741493875003
"AFUB_016760-T",3.20413618519628,5.08720046884895,3.95880134589743,6.70659063177802,5.6728255070277,5.19622874099519
"AFUB_016770-T",45.7520841328027,53.7119466977984,53.1790575700489,50.6687353898648,47.8585886697862,45.9438705770271
"AFUB_016780-T",17.4613002960696,18.2250191553909,22.0885985923958,22.1583390917776,23.0360593793666,19.9298393483739
"AFUB_016790-T",0.819662745050211,1.18536709953762,1.03382710306875,1.89084493583169,1.4103709824102,1.34838847076457
"AFUB_016800-T",3.35316577520541,1.33353798697982,6.25339320880612,5.87934597235166,3.04013300652866,6.6761673064685
"AFUB_016810-T",0.695471420042603,0.59268354976881,0.504305903935978,0.354533425468441,0.501465238190294,0.394650284126217
"AFUB_016820-T",37.3070740322854,31.2393621023977,37.5455745480335,15.5403818163667,16.0782291994763,15.6215737466627
"AFUB_016830-T",482.359106329548,626.664073288888,634.618549513035,468.102299426832,503.62780702999,549.320307980017
"AFUB_016840-T",17.5854916210773,20.0030698046973,18.6341031504344,34.7442756959073,38.2367244120099,28.6779206465051
"AFUB_016850-T",28.6385195467543,35.6104032819426,34.8727532571729,35.8965093286797,44.0349162285852,36.9984641368328
"AFUB_016860-T",6.15988972037734,5.87744520187403,6.25339320880612,9.09969125369,10.4994284246093,6.05130435660199
"AFUB_016870-T",19.2993319061822,18.9164832967878,23.0467798098742,20.1493163474564,19.0243374738443,16.904187170073
"AFUB_016880-T",11.8478524057258,12.2734885097958,14.044919424617,15.4812929121219,14.6051750622923,8.74808129813114
"AFUB_016890-T",0.198706120012172,0.0987805916281349,0,0,0.18804946432136,0.0986625710315542
"AFUB_016900-T",17.6848446810833,15.3109917023609,17.1968313242168,10.5769138598085,12.6933388416918,12.9247968051336
"AFUB_016910-T",1.34126631008216,1.40762343070092,1.68942477818553,2.2749228134225,2.00586095276118,1.64437618385924
"AFUB_016930-T",8.54436316052341,8.5692163237407,8.24540152935324,6.8247684402675,7.80405276933645,4.24249055435683
"AFUB_016940-T",1.93738467011868,1.9756118325627,0.655597675116771,2.5703673346462,3.76098928642721,2.72966446520633
"AFUB_016950-T",0.0993530600060862,0.19756118325627,0,0,0.376098928642721,0.230212665740293
"AFUB_016960-T",1.73867855010651,1.21006224744465,1.10947298865915,1.77266712734221,1.06561363115437,1.31550094708739
"AFUB_016970-T",1.29158978007912,0.963110768374316,1.26076475983994,0.620433494569773,1.22232151808884,1.2826134234102
"AFUB_016980-T",0,0,0.0252152951967989,0,0.0626831547737867,0.131550094708739
"AFUB_016990-T",1.01836886506238,2.79055171349481,2.11808479653111,1.24086698913955,1.69244517889224,2.00613894430827
"AFUB_017000-T",7.65018562046863,9.31007076095172,7.61501914943326,2.2749228134225,4.38782083416507,4.37404064906557
"AFUB_017010-T",2.75704741516889,2.197868163726,2.54674481487669,2.65900069101331,3.00879142914176,3.78206522287624
"AFUB_017020-T",1.0432071300639,0.691464141396945,0.554736494329576,0.856789111548734,1.34768782763642,1.05240075766991
"AFUB_017030-T",0.397412240024345,0.246951479070337,0.479090608739179,0.472711233957922,1.4417125597971,0.591975426189325
"AFUB_017040-T",0.397412240024345,0.39512236651254,0.353014132755184,0.354533425468441,0.438782083416507,0.657750473543695
"AFUB_017050-T",0.298059180018259,0.246951479070337,2.3198071581055,1.29995589338429,1.25366309547574,2.49945179946604
"AFUB_017060-T",5.01732953030735,4.54390721489421,3.83272486991343,5.90889042447402,5.01465238190294,3.74917769919906
"AFUB_017070-T",1.09288366006695,1.13597680372355,1.51291771180793,0.502255686080292,2.00586095276118,1.24972589973302
"AFUB_017080-T",3.37800404020693,3.30914981954252,3.17712719479666,3.9589565843976,2.88342511959419,3.74917769919906
"AFUB_017180-T",507.222209596071,473.825802892256,506.323127551722,300.023911302669,356.823858549781,268.526630824213
"AFUB_017190-T",4.27218158026171,3.08689348837922,3.10148130920626,2.45218952615672,3.22818247085002,2.26923913372575
"AFUB_017200-T",0.943854070057819,1.43231857860796,1.08425769346235,2.42264507403435,2.00586095276118,1.44705104179613
"AFUB_017210-T",0.993530600060862,1.28414769116575,2.77368247164788,4.01804548864234,4.19977136984371,4.27537807803401
"AFUB_017220-T",5.11668259031344,2.91402745302998,3.37884955637105,6.79522398814513,6.29965705476557,5.09756616996363
"AFUB_017230-T",3.40284230520845,2.09908757209787,3.35363426117425,6.91340179663461,7.71002803717577,5.5908790251214
"AFUB_017240-T",0,0,0.0504305903935978,0.11817780848948,0.156707886934467,0.131550094708739
"AFUB_017250-T",0.149029590009129,0.0493902958140675,0.403444723148782,0.236355616978961,0.376098928642721,0.0657750473543695
"AFUB_017260-T",33.6310108120602,34.5485119219402,32.1999319663122,39.9736437215668,45.6333366753168,25.8495936102672
"AFUB_017270-T",0,0,0.151291771180793,0.11817780848948,0.0313415773868934,0.0657750473543695
"AFUB_017280-T",9.6869233505934,7.28506863257495,29.4766800850579,39.4418435833641,33.7862204230711,27.2966446520633
"AFUB_017290-T",34.4506735571104,39.9814444614876,50.6827433455658,236.59197259594,146.709923748048,99.6491967418697
"AFUB_017300-T",135.120161608277,137.971791356597,133.691495133428,189.35039365227,184.194450302772,182.657306503084
"AFUB_017310-T",10.0594973256162,12.8661720595646,10.9182228202139,16.9585155182404,20.9048321170579,12.6945841393933
"AFUB_017320-T",10.4072330356375,9.40885135257985,10.2121945547035,13.7086257847797,21.468980510022,12.990571852488
"AFUB_017330-T",15.3500477709403,10.1497057897909,7.33765090226848,49.48695730497,27.8940038743351,34.9923251925246
"AFUB_017340-T",8.17178918550059,6.66768993489911,5.87516378085414,13.1472811944547,12.066507293954,6.97215501956316
"AFUB_017350-T",13.9094284008521,5.95153064559513,4.89176726817898,4.72711233957922,5.39075131054566,2.86121455991507
"AFUB_017360-T",15.573592155954,15.0887353711976,16.5160183539033,16.2494486673036,16.6110360150535,11.1159830028884
"AFUB_017370-T",88.2255172854045,90.8534491499771,91.7584592211512,94.0104466533817,70.4558659657363,86.7243999367361
"AFUB_017380-T",813.453178799831,789.133451369263,800.711698974349,64.9977946692143,51.6822611109872,69.1295747694423
"AFUB_017390-T",25.0866476515368,26.325027668898,30.4096460073395,16.367626475793,18.0214069974637,13.1878969945511
"AFUB_017400-T",7.32728817544886,7.11220259722572,6.7072685223485,7.68155755181623,6.20563232260489,6.77482987750005
"AFUB_017410-T",36.1148373122123,33.6347914493799,34.8979685523697,38.555510019693,36.8263534295997,29.7960964515294
"AFUB_017420-T",106.978407361553,105.15193978815,101.239410215148,80.9813432674165,67.0396340305649,70.7410634296243
"AFUB_017430-T",4.02379893024649,4.71677325024344,3.58057191794544,7.44520193483727,7.17722122159858,5.68954159615296
"AFUB_017440-T",0.198706120012172,0.148170887442202,0.151291771180793,0.147722260611851,0.376098928642721,0.0986625710315542
"AFUB_017450-T",0.347735710021302,0.0740854437211012,0.176507066377592,0.502255686080292,0.344757351255827,0.131550094708739
"AFUB_017460-T",7.35212644045038,5.21067620838412,6.17774732321573,5.05210131292529,4.29379610200439,4.24249055435683
"AFUB_017470-T",0,0.0246951479070337,0,0.0590889042447402,0,0
"AFUB_017480-T",14.8781207359114,14.9652596316624,16.2134348115417,2.00902274432117,2.41330145879079,1.21683837605584
"AFUB_017490-T",0.769986215047168,1.11128165581652,1.08425769346235,0.443166781835552,0.438782083416507,0.164437618385924
"AFUB_017500-T",2.1857673201339,1.9756118325627,6.50554616077411,12.615481056252,8.65027535878257,15.0295983204734
"AFUB_017510-T",2.83156221017346,2.37073419907524,2.06765420613751,9.6905802961374,8.0234438110447,6.44595464072821
"AFUB_017520-T",1.58964896009738,1.11128165581652,1.43727182621754,1.03405582428295,0.720856279898548,0.986625710315542
"AFUB_017530-T",0.546441830033474,0.59268354976881,0.958181217478358,0.709066850936883,1.19097994070195,1.38127599444176
"AFUB_017540-T",0.496765300030431,0.444512662326607,0.403444723148782,1.00451137216058,0.940247321606801,0.789300568252433
"AFUB_017550-T",0.0993530600060862,0.0493902958140675,0.151291771180793,0,0.156707886934467,0.0657750473543695
"AFUB_017560-T",37.6548097423067,33.8323526326362,29.7540483322227,60.9797491805719,39.4277043527119,62.8809452707772
"AFUB_017570-T",0.372573975022823,0.469207810233641,0.302583542361587,0.354533425468441,0.470123660803401,0.0986625710315542
"AFUB_017580-T",12.717191680779,6.74177537862021,6.30382379919972,25.703673346462,24.4464303617768,18.6143384012866
"AFUB_017590-T",5.38990350533017,5.50701798326852,4.5387531354238,11.3746140671125,20.3720253014807,15.8846739360802
"AFUB_017600-T",12.9904125957958,10.8164747832808,11.5233899049371,47.4779345606488,45.852727717025,98.7612336025857
"AFUB_017610-T",0.0496765300030431,0.0740854437211012,0.428660018345581,0.236355616978961,0.814881012059228,0.263100189417478
"AFUB_017620-T",0.32289744501978,0.148170887442202,0.151291771180793,0.0886333563671104,0.18804946432136,0.0657750473543695
"AFUB_017630-T",35.2454980371591,38.8948579535781,36.0074415410288,32.0557305527716,45.1945545919002,45.2861201034834
"AFUB_017640-T",0.919015805056297,0.493902958140675,1.21033416944635,1.92038938795406,1.84915306582671,3.28875236771847
"AFUB_017650-T",14.0087814608582,18.9905687405089,13.8936276534362,23.6355616978961,25.3553361059967,24.7971928525973
"AFUB_017660-T",0.447088770027388,0.19756118325627,0.302583542361587,0.443166781835552,0.438782083416507,0.295987713094663
"AFUB_017670-T",0.471927035028909,0.419817514419573,0.45387531354238,0.177266712734221,0.250732619095147,0.131550094708739
"AFUB_017680-T",1.78835508010955,3.58079644651989,3.17712719479666,1.03405582428295,1.03427205376748,0.263100189417478
"AFUB_017690-T",1.93738467011868,1.9756118325627,1.58856359739833,4.07713439288708,3.3222072030107,2.43367675211167
"AFUB_017700-T",22.52830635638,20.8920951293505,17.4489842761848,16.5448931885273,18.1154317296244,10.2280198636044
"AFUB_017710-T",5.0670060603104,6.02561608931623,3.90837075550383,8.8042467324663,6.58173125124761,8.38631853768211
"AFUB_017730-T",0.173867855010651,0.444512662326607,0.151291771180793,0.413622329713182,0.501465238190294,0.295987713094663
"AFUB_017740-T",84.9220280402022,83.7165514048444,83.1348282638459,88.6924452713551,70.7692817396052,70.7081759059472
"AFUB_017750-T",3.37800404020693,4.19817514419573,3.20234248999346,3.63396761105153,4.35647925677818,3.25586484404129
"AFUB_017760-T",31.66878787694,27.9796025786692,25.6439552151445,54.0958918360597,49.3003012295833,47.0620463820513
"AFUB_017770-T",996.709897981056,994.325435328806,844.788034978353,835.517106020627,541.739165132452,641.931574654969
"AFUB_017780-T",0.819662745050211,0.864330176746181,0.806889446297564,1.00451137216058,0.908905744219908,0.230212665740293
"AFUB_017790-T",481.464928789494,546.898745549169,488.268976190814,378.937142921519,203.939644056515,164.404730862246
"AFUB_017800-T",227.294963028924,337.7555379245,285.008481609418,378.050809357848,342.939539767387,465.095359842746
"AFUB_017810-T",54.6193447383459,62.0095163945617,56.5326918312231,81.0699766237836,81.2687101642145,82.4490218587021
"AFUB_017820-T",52.5577687432196,64.8247632559635,51.5148480870601,96.0785583019476,107.125511508402,82.7121220481196
"AFUB_017830-T",17.5358150910742,16.0024558437579,16.5160183539033,21.9810723790434,24.0389898557472,22.1333034347453
"AFUB_017840-T",272.475767066691,380.651009839018,320.662909017691,63.6682943237076,58.8908239099727,74.1284783683744
"AFUB_017850-T",27.0240323216554,34.6225973656613,29.7288330370259,44.6416671569013,58.4207002491693,53.5408885464567
