"","Del_Azole_1","Del_Azole_2","Del_Azole_3","Del_GMM_1","Del_GMM_2","Del_GMM_3"
"AFUB_027080-T",27.2635030611017,31.1169270403234,28.977780220381,27.4725992257903,32.6348300190704,16.5739167032201
"AFUB_027090-T",63.5040132276882,62.4151177333089,61.4140296894875,99.1579350188261,72.4819298391377,100.02278274487
"AFUB_027100-T",321.509847074212,355.155916782565,305.157510150794,369.284300754871,350.997130315184,288.38615063603
"AFUB_027110-T",22.4702245757658,24.1382764128334,22.3752480182689,25.0632710476743,29.0425117273861,27.9342906764953
"AFUB_027120-T",16.4024327359474,15.8605696079318,13.4932701749514,14.7062888794094,14.5903389077639,12.8085802871488
"AFUB_027130-T",7.3977188184087,5.92127932029456,10.0086004016144,9.9502124758557,6.35564005451837,13.8384158881256
"AFUB_027140-T",30.7545613799013,31.9628240860798,32.7244552398335,41.9911482471646,35.8402832639579,31.6996270925667
"AFUB_027150-T",49.7060208248135,52.5060380544487,50.3574083034108,27.9419488708778,43.2736188059816,39.8417648127894
"AFUB_027160-T",5.84613734338665,6.52549149583482,6.15712328371568,3.50447734998691,5.47137709041147,6.82266085647121
"AFUB_027170-T",69.1007892625891,70.9949306259807,70.1912054343587,57.260656700679,66.0433901317344,43.8323777665744
"AFUB_027180-T",212.788316574452,211.353419003983,214.922903388595,279.482068661456,234.080986529674,293.696240453567
"AFUB_027190-T",52.9200110230735,53.7446730143062,59.4751908682323,71.6227558403575,63.9985320272371,64.171630885866
"AFUB_027200-T",45.0789832118013,45.2857025567426,46.1915248901734,40.0824596904753,41.7537918364228,35.3040516959854
"AFUB_027210-T",65.249542387088,67.7321848780633,76.2173260950166,47.5607640355367,67.6737499718065,82.9339482411618
"AFUB_027220-T",166.573354068439,162.261179741337,177.901562112466,185.361819833236,158.227804139879,169.92287416117
"AFUB_027230-T",34.4949810071866,33.9265136565856,29.5279912372237,48.7184931600859,42.6933212357864,36.8809874599811
"AFUB_027240-T",60.7333320222916,52.5060380544487,64.3222879213702,64.7702510220795,47.197535709206,43.928924854166
"AFUB_027250-T",24.2988741713275,21.3589004053482,25.3883083485978,30.5390169070288,26.3068231821804,26.3895372750301
"AFUB_027260-T",157.5686401509,154.04389415399,149.552594482762,165.023335212777,141.039942775051,128.568538309446
"AFUB_027270-T",401.610240722225,462.886947681394,233.079866944403,1242.46238047572,751.59588627324,408.522909962479
"AFUB_027280-T",1.46846103886015,1.3896880037426,1.04802098446224,1.87739858035013,1.90669201635551,1.22292977615993
"AFUB_027290-T",134.073263529137,113.742942045454,139.07238463814,232.515814176364,160.991125902713,236.733458774539
"AFUB_027300-T",26.5431259476986,26.8572312027646,27.2485455960183,43.4617771351055,28.5727470277043,40.7106886011136
"AFUB_027310-T",102.875393156373,104.921444282566,99.2475872285744,121.279948290619,121.751956870469,106.909808326403
"AFUB_027320-T",86.5560808565872,95.7072086055773,81.981441509559,109.577497139769,106.304988216227,116.017416922541
"AFUB_027330-T",0.775790737511025,0.543790957986235,1.57203147669337,1.53320884061927,0.801363311221881,0.901106150854687
"AFUB_027340-T",23.4953766217625,20.3015290981528,23.3970684781196,35.4515431922783,26.196290311667,33.9523924697034
"AFUB_027350-T",35.1876513085358,35.2255698339972,28.8729781219348,36.8908821038801,40.3997641726341,31.6030800049751
"AFUB_027360-T",0.221654496431721,0.0906318263310391,0.419208393784897,0.312899763391689,0.331598611540089,0.547100163018917
"AFUB_027370-T",0.221654496431721,0.0604212175540261,0.314406295338673,0.438059668748364,0.221065741026726,0.128729450122098
"AFUB_027390-T",5.18117385409149,4.83369740432209,3.37986767489074,5.28800600131954,7.51623519490868,9.33288513385212
"AFUB_027400-T",50.3155706900007,54.6812018863936,55.125903782714,49.2191327815126,52.3649474057057,43.253095241025
"AFUB_027410-T",46.131842069852,43.986646379331,43.3094671829022,60.6086841689701,58.2231895429139,72.4103156936802
"AFUB_027420-T",62.2849134973137,60.7837448593503,62.9860611661808,69.4637474729549,66.4026219609028,81.4213772022271
"AFUB_027430-T",27.2912098731557,25.1654371112519,26.3315272346139,45.3704656917948,32.0545324488752,38.6831997616905
"AFUB_027440-T",46.7690987470932,46.5545481253771,44.6718944627031,58.6061256832633,57.9468573666305,61.0499417204051
"AFUB_027450-T",23.079774440953,22.6277459739828,20.54121129546,37.5479716070026,29.5399096446962,58.5075350804936
"AFUB_027460-T",45.4391717685029,41.2676915893998,44.7504960365378,42.4917878685913,42.1959233184763,31.8283565426888
"AFUB_027470-T",103.678890705938,107.579977854943,102.915660674192,154.916672855225,125.814039861835,149.229615054042
"AFUB_027480-T",80.5437026408767,85.5564440565009,81.981441509559,55.8213177890772,70.1331063407288,33.2121981315013
"AFUB_027490-T",88.1076623316092,97.5198451321981,92.487851878793,73.7817642077602,82.2640888795704,52.6181627374076
"AFUB_027500-T",33.1650540285963,33.0504060020523,30.1044027786779,35.2950933105825,33.1598611540089,25.1666074988702
"AFUB_027510-T",116.784212807463,121.023698760714,129.273388433418,58.2306459671933,84.6129123779793,45.3127664429786
"AFUB_027520-T",27.873052926289,28.5792359030543,31.6502337307598,21.683953603044,22.9355706315228,18.0543053796243
"AFUB_027530-T",406.763707764263,413.583234157309,422.352456738284,151.818965197647,227.393747863616,108.00400865244
"AFUB_027540-T",240.744489936903,231.262210188035,236.433534094682,266.653178362397,246.073802980374,328.388827261472
"AFUB_027550-T",67.2998464790814,70.6324033206565,64.8986994628244,96.905056722406,83.0930854084206,82.5477598907955
"AFUB_027560-T",58.7384415544062,55.0739398004948,63.7196758553044,45.5582055498299,45.1803108223371,29.7686853407352
"AFUB_027570-T",350.823654227307,390.079380528792,336.336134438546,251.258510003526,281.223255803624,173.881304752424
"AFUB_027580-T",228.221010888511,238.754441164734,247.385353382313,150.817685954794,167.623098133515,76.014740297099
"AFUB_027590-T",1385.22977545004,1330.86794845376,1440.08563474957,2643.25204122763,1698.8073201375,1972.07081114548
"AFUB_027600-T",65.249542387088,63.5631208668354,59.2393861467283,108.732667778612,84.502379507466,99.1860413190767
"AFUB_027610-T",59.652766352187,56.4032065866834,53.5538723060206,41.7408284364513,70.0778399054721,37.5568170731222
"AFUB_027620-T",49.5951935765977,46.1315996024989,44.5146913150338,46.0901351475957,42.1406568832196,53.8410925135676
"AFUB_027630-T",13.520924282335,14.5615134305203,12.8906581088856,19.9317149280506,15.004837172189,15.9624518151402
"AFUB_027640-T",134.100970341191,136.431109236991,129.692596827203,198.597479824705,165.605873246646,123.580272117214
"AFUB_027650-T",26.6262463838605,29.4251329488107,27.5367513667454,22.1845932244707,23.2395360254346,13.4522275377593
"AFUB_027660-T",86.6114944806951,95.8280510406854,99.4833919500785,90.8973812652855,75.4663173429986,61.7901360586071
"AFUB_027670-T",179.595555733802,186.187981892731,192.809660616441,186.675998839481,183.374032181669,154.700616684232
"AFUB_027680-T",77.135764758239,79.8768496064225,80.0688032129154,79.7581496885414,73.4490924561297,66.4887609880637
"AFUB_027690-T",52.8368905869116,54.9833079741637,53.2656665352935,78.0997809425655,63.0866358455019,67.0036787885521
"AFUB_027700-T",5.62448284695493,5.37748836230832,7.28374584201259,8.07281389550556,8.01363311221881,8.14213772022271
"AFUB_027710-T",10.5562953925607,9.60697359109015,10.5326108938455,13.1417900624509,10.6940552221679,24.1367718978934
"AFUB_027720-T",28.1778278588826,29.0928162522636,26.7507356283988,40.2389095721712,36.6140133575515,42.5129009028229
"AFUB_027730-T",24.7698899762449,26.8270205939876,24.7070947086974,29.1622579481054,29.0977781626428,35.400598783577
"AFUB_027740-T",55.8292262887398,56.6146808481224,60.9162197218679,47.8423738225892,51.9780823589089,34.4029455451307
"AFUB_027749-T",2.27195858842514,1.57095165640468,2.06984144431293,2.56577805981185,2.07249132212555,2.73550081509459
"AFUB_027750-T",120.247564314209,113.289782913799,124.950301872511,199.598759067558,132.528911745522,201.84777779145
"AFUB_027760-T",129.252278231748,146.55166317729,142.714257559146,120.341249000443,122.498053746434,86.1521844942142
"AFUB_027770-T",69.7380459398303,66.1310226128816,69.6147938929045,63.9880016136003,55.0730027332831,74.1803456328591
"AFUB_027780-T",9.53114334656402,9.4861311559821,7.57195161273971,26.6277698646327,13.9824081199404,17.4428404915443
"AFUB_027790-T",30.8376818160632,30.059555733128,31.5978326815366,38.2989310391427,37.9127745860835,39.5521235500147
"AFUB_027800-T",43.776763045265,46.7358117780392,48.5233715806019,46.5281948163441,45.4013765633638,34.3385808200697
"AFUB_027810-T",45.5222922046648,43.8053827266689,43.8072771505218,50.032672166331,44.848712210797,52.7790745500603
"AFUB_027820-T",20.8909362886897,21.9329019721115,21.0390212630795,28.9745180900704,30.3412729559181,43.9611072166965
"AFUB_027830-T",65.0555947027102,68.3666076623805,75.8505187504549,69.2760076149199,67.8119160599482,49.4964735719468
"AFUB_027840-T",36.0465624822087,38.1257882765905,36.5497318331207,22.1845932244707,21.001245397539,16.0268165402012
"AFUB_027850-T",22.8027063204133,22.5975353652058,24.4974905118049,21.683953603044,20.9183457446539,17.9899406545632
"AFUB_027860-T",5.67989647106286,4.47117009899793,5.99992013604634,4.75607640355367,6.02404144297828,6.27556069345229
"AFUB_027870-T",101.157570809027,108.999876467463,91.2040261728267,128.633092730323,112.329029659205,74.5021692581643
"AFUB_027880-T",31.4472316812505,33.1712484371603,27.9035587113072,54.475848806493,43.4117848941233,54.8709281145444
"AFUB_027890-T",130.471377962122,141.89922942563,131.448031976177,123.313796752664,136.148863254835,91.108268323915
"AFUB_027900-T",84.311829080216,80.7529572609559,81.9290404603359,73.750474231421,84.3918466369526,62.4981480342787
"AFUB_027910-T",87.8860078351775,88.1243458025471,83.8154782323679,56.7287271029131,71.6805665279159,42.9956363407808
"AFUB_027920-T",43.9152971055348,43.7751721178919,45.9295196440578,73.9069241131168,58.2508227605423,58.6040821680852
"AFUB_027930-T",57.2145668914381,52.8081441422188,55.0211016842678,61.6725433645018,60.5443798236945,103.208836635392
"AFUB_027940-T",58.2397189374348,54.7416231039476,56.4359300132918,83.5442368255809,66.6236877019295,90.2715268981214
"AFUB_027950-T",10.5562953925607,10.4528706368465,9.74659515549886,9.9502124758557,10.0308579990877,10.7810914477257
"AFUB_027960-T",36.7115259715038,36.1318880973076,31.7026347799829,32.1660956766656,33.8783248123457,31.1525269295478
"AFUB_027970-T",58.1288916892189,57.913737025534,58.4533704083816,37.6731315123593,52.8347121053875,29.7043206156742
"AFUB_027980-T",44.4140197225062,37.098627578172,43.7286755766871,40.019879737797,44.7105461226553,61.1143064454661
"AFUB_027990-T",76.6370421412677,80.5414829995168,73.5972736338611,65.8654001939504,79.556033551993,59.2477294186957
"AFUB_028000-T",1.02515204599671,1.6313728739587,1.75543514897426,0.969989266514235,1.07769548750529,1.28729450122098
"AFUB_028010-T",3.57417875496151,3.38358818302546,4.11348236401431,2.8160978705252,2.95675428623246,3.34696570317455
"AFUB_028020-T",234.870645781463,262.379137228358,231.245830221594,174.472908067206,219.131415792742,121.391871465139
"AFUB_028030-T",27.6791052419112,26.9780736378727,25.5193109716556,33.0735049905015,30.7557712203432,35.6902400463517
"AFUB_028040-T",60.5116775258599,58.9408977239524,57.7197557192581,62.0167331042327,57.6428919727188,35.5936929587602
"AFUB_028050-T",74.6698584854361,68.2457652272725,66.8899393333027,83.4816568729025,78.0362065824342,90.1427974479993
"AFUB_028060-T",238.41711772437,260.566500701737,245.65611875795,371.161699335221,251.876778682326,235.092158285482
"AFUB_028070-T",170.701669064479,148.031983007364,202.372852099659,126.849564078991,124.929776897728,109.580944416436
"AFUB_028080-T",109.49732123727,116.280633182723,99.4047903762438,116.899351603135,115.313417163066,121.48841855273
"AFUB_028090-T",76.5539217051058,80.7529572609559,83.4748714124177,77.1297916760512,80.9100612157817,52.7790745500603
"AFUB_028100-T",34.3841537589708,33.2316696547144,32.5934526167758,23.71780206509,32.2203317546453,20.8219885572494
"AFUB_028110-T",110.827248215861,123.229073201436,100.112204540756,119.246099828573,126.891735349341,120.394218226692
"AFUB_028120-T",33.2204676527042,30.6033466911142,29.8947985817855,38.9560205422652,34.5967884706826,68.162243839651
"AFUB_028130-T",83.0096089136796,83.351069615779,92.8284586987432,82.2613477956749,75.8531823897953,57.8317054673526
"AFUB_028140-T",59.1540437352156,57.0980505885547,49.6499941388988,67.7740887506397,65.4630925615392,62.884336384645
"AFUB_028150-T",57.3253941396539,56.3427853691293,57.7459562438696,37.2976517962893,53.608442198981,42.4163538152314
"AFUB_028160-T",31.6134725535743,31.3284013017625,25.204904676317,40.207619595832,41.7261586187945,53.5192688882623
"AFUB_028170-T",28.7042572879079,27.2499691168658,26.5149309068948,68.5250481827798,48.6068298082513,79.9731708883535
"AFUB_028180-T",110.494766471213,107.61018846372,103.701676412539,69.2760076149199,98.0150229277246,56.4800462410706
"AFUB_028190-T",76.7201625774296,82.2332770910295,72.5230521247872,73.4062844916901,93.7595074129601,47.790808357829
"AFUB_028200-T",41.8372862014874,43.2011705511287,50.698015123361,44.3691864489414,44.4618471640002,40.2279531631557
"AFUB_028210-T",51.1467750516197,57.4303672851018,57.2743468008616,49.281712734191,51.3425183534571,31.9570859928109
"AFUB_028220-T",17.5938256542679,17.3711000467825,15.877517914603,20.4949345021556,15.9996330068093,22.9138421217335
"AFUB_028230-T",16.9842757890806,16.162675695702,16.2967263083879,9.88763252317736,12.9323458500635,5.18136036741445
"AFUB_028240-T",85.3646879382667,83.7135969211031,85.2565070860035,74.6265935689177,80.7442619100116,52.0066978493277
"AFUB_028250-T",46.131842069852,47.1587603009174,46.3749285624543,49.0313929234776,47.9159993675428,37.9430054234884
"AFUB_028260-T",69.0730824505352,72.8075671526014,62.5406522477844,44.3378964726023,53.9676740281495,25.3275193115228
"AFUB_028270-T",26.5154191356447,24.4101718918265,24.6808941840858,37.3289417726284,27.5503179754557,30.6376091290594
"AFUB_028280-T",313.724232887048,349.929481464142,306.126929561421,315.183931664448,377.718451761789,391.788081446606
"AFUB_028290-T",12.745133544824,17.0085727414583,9.9037983031682,14.5185490213744,16.7457298827745,15.1578927518771
"AFUB_028300-T",14.9062648850333,15.1657256060605,15.8513173899914,20.0881648097464,19.5643180808652,22.3023772336535
"AFUB_028310-T",0.193947684377756,0.271895478993117,0.262005246115561,0.344189739730857,0.248698958655067,0.997653238446261
"AFUB_028320-T",1.52387466296808,1.78242591784377,1.99123987047826,3.69221720802193,4.6147473439329,5.47100163018917
"AFUB_028330-T",0.471015804917408,0,0.157203147669337,0.500639621426702,0.331598611540089,0.901106150854687
"AFUB_028340-T",6.62192808089767,5.16601410086923,8.25316525264017,6.38315517319045,4.31078195002115,9.39724985891317
"AFUB_028350-T",0.997445233942746,1.29905617741156,0.681213639900458,2.00255848570681,1.43692731667372,2.38149482725882
"AFUB_028360-T",1.16368610626654,0.513580349209222,1.12662255829691,0.657089503122546,0.276332176283407,1.48038867640413
"AFUB_028370-T",3.07545613799013,2.59811235482312,2.67245351037872,1.81481862767179,2.59752245706403,2.89641262774721
"AFUB_028380-T",1.93947684377756,2.11474261439091,2.06984144431293,1.15772912454925,2.12775775738224,1.54475340146518
"AFUB_028390-T",0.0831204361618955,0.030210608777013,0,0,0.0828996528850222,0
"AFUB_028400-T",1.08056567010464,1.17821374230351,1.41482832902403,0.750959432140053,0.497397917310133,1.35165922628203
"AFUB_028410-T",122.962831895497,121.658121545032,145.072304774186,19.2433354485889,30.4794390440598,24.0402248103018
"AFUB_028420-T",3.43564469469168,4.44095949022092,4.68989390546854,8.01023394282723,4.72528021444626,8.43177898299743
"AFUB_028430-T",2.49361308485686,2.23558504949897,2.17464354275916,1.28288902990592,1.16059514039031,1.73784757664833
"AFUB_028440-T",2.13342452815532,1.32926678618857,2.1484430181476,0.469349645087533,1.3540276637887,0.643647250610491
"AFUB_028450-T",1.08056567010464,0.604212175540261,0.628812590677346,0.375479716070026,1.21586157564699,0.933288513385212
"AFUB_028460-T",2.43819946074893,2.47726991971507,3.30126610105607,5.44445588301538,3.67521794456932,8.68923788324163
"AFUB_028470-T",49.6506072007056,47.0379178658093,58.8725788021665,44.463056377959,40.3997641726341,54.4847397641781
"AFUB_028480-T",75.1685811024075,75.6473643776407,81.0644231481545,62.6738226073552,61.152310611518,54.1629161388728
"AFUB_028490-T",197.272501824232,188.72567303,193.071665862557,319.595818328271,241.901187118495,382.583925762876
"AFUB_028500-T",60.5393843379139,61.0254297295663,65.5799131027249,61.328353624771,58.2784559781706,47.5977141826458
"AFUB_028510-T",31.059336312495,26.5249145062175,29.7899964833393,38.5805408261952,28.6832798982177,34.7569515329665
"AFUB_028520-T",88.273903203933,84.8313894458526,79.7543969175767,103.256921919257,91.3277842616661,120.168941688979
"AFUB_028530-T",169.316328461781,176.79248256308,165.954122889596,135.548177501279,155.21578341839,67.1967729637353
"AFUB_028540-T",45.6608262649346,42.8990644633585,45.1435039057111,62.5173727256594,48.2752311967113,40.9681475013578
"AFUB_028550-T",38.207693822418,33.5337757424845,35.7899166193856,63.4247820394953,44.4618471640002,46.6644256692606
"AFUB_028560-T",45.6608262649346,48.0348679554507,39.4579900650035,35.576703097635,36.5587469222948,21.7230947081041
"AFUB_028570-T",12.0801700555288,10.4226600280695,12.8906581088856,14.4246790923568,13.5126434202586,22.2058301460619
"AFUB_028580-T",77.0803511341311,71.5689321927439,79.0207822284532,58.0429061091582,68.7238122416834,56.1582226157653
"AFUB_028590-T",27.7622256780731,29.1230268610406,26.8031366776219,23.530062207055,29.2635774684128,14.9647985766939
"AFUB_028600-T",157.734881023224,164.980134531268,157.59615553851,95.8411975268742,139.409582934979,54.7743810269528
"AFUB_028610-T",112.960672744016,105.646498893215,113.553073666484,155.605052334687,131.174884081733,233.354310708834
"AFUB_028620-T",81.6796819350893,81.4780118716042,74.723896192158,121.999617746419,88.6197289340887,108.969479528356
"AFUB_028630-T",108.749237311813,112.26262221538,106.347929398306,183.421841300208,121.890122958611,162.778389679393
"AFUB_028640-T",24.9361308485687,22.3860611037667,21.1700238861373,39.4253701873528,29.5675428623246,32.6972803310129
"AFUB_028650-T",2.382785836641,1.69179409151273,0.917018361404463,3.66092723168276,3.8686504679677,2.25276537713672
"AFUB_028660-T",32.2784360428694,34.5307258321259,30.4974106478513,53.4432795873004,36.5863801399231,33.5983864818676
"AFUB_028670-T",67.1613124188116,63.2912253878423,68.1475645146574,96.9676366750843,73.2003934974746,68.3875203773647
"AFUB_028680-T",2.74297439334255,2.59811235482312,2.77725560882495,3.37931744463024,2.90148785097578,3.82970114113242
"AFUB_028690-T",101.46234574162,94.2873099930577,108.129565071892,43.8059668748364,46.0093073511873,35.336234058516
"AFUB_028700-T",118.640569215079,114.377364829771,133.124865551316,104.946580641572,107.299784050847,145.045907925074
"AFUB_028710-T",75.0577538541916,60.4514281628031,77.7369565224869,99.877604474627,74.3886218554933,118.43109411233
"AFUB_028720-T",46.8245123712011,46.4337056902691,47.0823427269663,43.3366172297489,44.5171135992569,36.4626167470843
"AFUB_028730-T",80.0726868359593,88.7587685868643,66.5493325133525,53.2555397292654,76.074248130822,46.2782373188943
"AFUB_028740-T",158.233603640195,158.817170340758,123.011463051256,610.811628116915,288.656591345647,517.074018777938
"AFUB_028750-T",13.7425787787667,16.9783621326813,13.1526633550012,18.4610860401096,14.7008717782773,18.1508524672158
"AFUB_028760-T",26.0721101427812,23.7757491075093,25.5193109716556,36.7344322221842,30.0373075620064,39.7774000877284
"AFUB_028770-T",315.469762046447,348.418951025291,300.38901467149,278.23046960789,325.768002620509,128.922544297281
"AFUB_028780-T",40.6181864711129,44.1679100319931,38.7505759004915,43.8059668748364,53.7189750694944,58.1535290926579
"AFUB_028790-T",97.2786171214717,112.443885868043,99.5357929993016,61.516093482806,93.9529399363585,39.4877588249536
"AFUB_028800-T",21.1402975971754,18.7909986593021,19.2311850648822,17.6475466552912,17.9892246760498,21.8518241582262
"AFUB_028810-T",43.5274017367793,39.0321065399009,42.3924488214977,35.3263832869216,27.6055844107124,55.1927517398496
"AFUB_028820-T",11.3597929421257,10.3622388105155,10.8732177137958,10.200532286569,11.1361867042213,23.621854097405
"AFUB_028830-T",2.96462888977427,3.35337757424845,4.32308656090675,5.88251555176375,4.25551551476447,7.17666684430698
"AFUB_028840-T",14.3798354560079,13.4135102969938,17.8163567358581,24.281021639195,18.0444911113065,28.22393193927
"AFUB_028850-T",25.8504556463495,25.0143840673668,28.2441655312575,31.2899763391689,27.495051540199,31.7961741801583
"AFUB_028860-T",213.647227748125,214.948481448448,229.044986154223,143.089061799019,183.208232875899,152.286939494442
"AFUB_028870-T",249.416722109794,256.729753387057,250.71282000798,212.740549130009,224.82385862418,132.366057088047
"AFUB_028880-T",211.735457716402,205.794666989013,223.647678084243,197.28330081846,196.914308819556,135.970481691466
"AFUB_028890-T",96.8076013165543,86.8252896251355,87.116744333424,52.9739299422129,63.335334804157,21.9161888832872
"AFUB_028900-T",0.0554136241079303,0.483369740432209,0.419208393784897,0.125159905356675,0.193432523398385,0.418370712896819
"AFUB_028910-T",66.828830674164,67.6113424429552,61.0996233941488,55.3206781676505,73.7254246324131,61.1143064454661
"AFUB_028920-T",2.29966540047911,2.71895478993117,2.33184669042849,3.22286756293439,3.06728715674582,5.08481327982288
"AFUB_028930-T",122.76888421112,114.105469350778,111.850039566733,119.965769284373,116.004247603774,76.4652933725263
"AFUB_028939-T",99.4951620857889,92.8069901629841,96.4965321443611,145.435810024457,109.068309979061,118.592005924983
"AFUB_028940-T",25.2131989691083,20.2713184893758,17.9735598835275,24.7190813079434,26.1686570940387,29.0284910025331
"AFUB_028950-T",88.301610015987,98.5470058306166,86.5141322673582,119.621579544643,115.451583251208,107.006355413994
"AFUB_028960-T",59.5142322919172,49.5151877855244,49.4665904666179,81.5103883635349,63.5564005451837,111.833709793573
"AFUB_028970-T",28.4548959794222,26.0415447657852,23.0040606089462,28.0358187998953,33.5190929831773,46.5356962191385
"AFUB_028980-T",16.9011553529187,17.0085727414583,13.0216607319434,31.321266315508,21.5539097501058,31.7961741801583
"AFUB_028990-T",5.0149329817677,4.98475044820715,1.28382570596625,5.25671602498037,7.84783380644877,10.0087147469931
"AFUB_029000-T",33.8023107058375,34.2890409619098,33.9034788473536,24.4061815445517,33.6848922889474,18.8266820803569
"AFUB_029010-T",86.694614916857,86.5533941461424,100.68861608221,78.6630005166705,72.1503312275977,70.7046504795624
"AFUB_029020-T",78.1609168042357,73.2305156754796,92.723656600297,63.6751018502086,71.2937014811191,58.5075350804936
"AFUB_029030-T",1.49616785091412,1.48031983007364,1.99123987047826,1.25159905356675,0.994795834620266,1.28729450122098
"AFUB_029040-T",104.316147383179,98.8793225271637,103.439671166423,103.194341966579,101.441541913639,87.0854730075994
"AFUB_029050-T",48.1267325377375,47.2493921272484,46.0605222671156,54.8826184989022,48.6344630258797,40.8394180512357
"AFUB_029060-T",39.2882594925226,40.2707414997584,30.9166190416362,31.9470658422914,36.7245462280648,61.9510478712598
"AFUB_029070-T",300.064774544443,318.752133206265,297.402154865773,241.558617338384,255.248031232983,113.700286820343
"AFUB_029080-T",245.454647986077,259.811235482312,249.53379640046,188.459527490814,195.726080461537,108.518926452929
"AFUB_029090-T",72.2316590246872,73.1700944579256,74.1998856999268,74.9082033559703,72.8411616683062,47.24370819481
"AFUB_029100-T",46.2149625060139,40.8145324577446,61.8332380832724,106.260759647817,78.8928363289128,85.5729019686648
"AFUB_029110-T",64.7508197701166,59.0617401590605,65.0821031351053,77.4739814157821,59.770649730101,67.7438731267542
"AFUB_029120-T",41.5325112688938,38.8810534960158,39.719995311119,28.2548486342695,35.3981517819045,26.872272712988
"AFUB_029130-T",152.193518612431,155.765898854279,157.307949767783,106.448499505852,123.603382451568,65.4911077496175
"AFUB_029140-T",178.18250831905,184.435766583665,172.425652468651,103.694981588006,123.188884187143,83.9959662046691
"AFUB_029150-T",161.586127898725,168.273090887963,169.071985318371,167.933303012319,150.241804245289,138.866894319213
"AFUB_029160-T",50.5926388105404,63.0495405176262,56.6455342101843,46.7472246507183,55.1282691685398,38.9406586619347
"AFUB_029170-T",1606.33013564068,1677.17215686466,1633.47170690746,1089.79858591691,1354.13819665921,594.247324126136
"AFUB_029180-T",54.8040742427431,54.0769897108533,59.8681987374057,67.1169992475172,57.7534248432321,53.3261747130792
"AFUB_029190-T",35.6032534893452,33.4129333073764,31.4144290092557,35.1386434288866,34.873120646966,56.7375051413148
"AFUB_029200-T",17.2336370975663,17.7336273521067,16.6373331283381,15.6762781459236,16.9667956238012,13.4200451752287
"AFUB_029210-T",78.4656917368294,72.4148292385003,82.2696472802861,68.6502080881365,68.2816807596299,52.0710625743887
"AFUB_029220-T",134.294918025569,129.0597206954,123.692676691156,220.875942978193,175.332765851822,258.199094582398
"AFUB_029230-T",286.322195765676,320.11161060123,261.638438770999,258.173594774482,271.054231716394,354.520905636258
"AFUB_029240-T",56.7435510865207,55.3156246707109,51.9556403047157,62.6112426546769,57.6705251903471,51.4917800488393
"AFUB_029250-T",7.86873462332611,7.19012488892911,6.07852170988101,11.7024511508492,12.9599790676918,6.08246651826914
"AFUB_029260-T",5.98467140365648,5.61917323252443,4.34928708551831,6.82121484193881,5.9687750077216,3.7975187786019
"AFUB_029270-T",45.7162398890425,44.5908585548713,39.9033989833999,44.650796235994,57.5047258845771,45.0874899052649
"AFUB_029280-T",184.88755683611,202.985080372751,181.700638181141,262.648061390983,249.8042873602,198.919182801172
"AFUB_029290-T",47.1292873037947,51.2674030945911,46.1915248901734,33.7618844699632,42.3064561889897,31.6352623675056
"AFUB_029300-T",24.9084240365147,21.7516383194494,25.5455114962672,11.0140716713874,13.706075943657,14.2889689635529
"AFUB_029310-T",34.7443423156723,27.763549466075,30.9952206154708,21.0894440525998,21.4710100972207,28.0952024891479
"AFUB_029320-T",498.168480730294,484.66879660962,548.848589562877,263.649340633837,291.254113802711,261.996613361
"AFUB_029330-T",61.5368295718566,68.2155546184955,49.3617883681717,111.517475672798,98.3466215392647,65.1371017617817
"AFUB_029340-T",158.593792196897,160.599596258601,154.373491011288,189.711126544381,157.481707263914,98.7033058811188
"AFUB_029350-T",45.4391717685029,43.986646379331,47.6587542684205,53.0052199185521,44.7381793402837,51.7492389490835
"AFUB_029360-T",105.313592617122,108.72798098847,113.107664748088,107.950418370133,110.58813694862,107.97182628991
"AFUB_029370-T",50.0385025694611,55.7385731935891,52.1128434523851,43.4930671114447,49.2700270313315,38.5222879490379
"AFUB_029380-T",89.880898303063,91.9610931172277,90.2084062375876,66.6789395787688,74.9412862080601,62.1119596839124
"AFUB_029390-T",179.872623854342,177.698800826391,209.211189023275,122.969607012934,126.366704214402,106.523619976036
"AFUB_029400-T",64.5014584616309,71.840827671737,62.8550585431231,36.7344322221842,50.1266567778101,29.3181322653079
"AFUB_029410-T",142.884029762298,151.596834843051,141.849640246965,134.108838589678,138.331887447474,91.6875508494644
"AFUB_029420-T",0.415602180809478,0.604212175540261,0.47160944300801,0.438059668748364,0.718463658336859,0.901106150854687
"AFUB_029430-T",2.24425177637118,2.11474261439091,1.44102885363558,1.0012792428534,1.96195845161219,2.15621828954515
"AFUB_029440-T",23.4399629976545,23.4736430197391,27.0389413991259,29.6003176168537,22.1342073203009,39.7452177251978
"AFUB_029450-T",76.0551990881344,77.6412645569235,77.8941596701562,77.5991413211388,76.074248130822,68.4840674649562
"AFUB_029460-T",57.0483260191143,61.9921692104308,67.6497545470378,21.9655633900965,30.2583733030331,20.2427060316999
"AFUB_029470-T",0.637256677241199,0.936528872087404,0.393007869173341,1.18901910088842,1.29876122853201,1.06201796350731
"AFUB_029480-T",305.384482458804,314.341384324821,325.620119872419,271.628284600325,245.908003674604,171.75726882541
"AFUB_029490-T",414.577028763481,382.436096508208,380.510218933629,742.448558575799,507.815640356018,922.668333750139
