TRANSCRIPT	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3
AFUB_000700-T	1372.6684482939525	1140.844055814789	1800.7998351127233	745.7140701460465	565.1581044623281	1231.7858630609196
AFUB_000710-T	366.10798724311485	414.6648376469667	336.36400298181024	926.2666172157913	843.4913946399355	947.1894861360505
AFUB_000720-T	94.60154709124414	77.36284284458334	67.9884686878127	94.01552746826947	154.73443928517833	192.29484927356015
AFUB_000730-T	491.92804487446955	423.94837878831675	417.7712483843228	320.5074800054641	465.14682053410314	505.46074666192953
AFUB_000740-T	300.8329197501564	214.55295082231115	206.64916140637808	316.2340469387246	572.7061258908734	506.55957437206416
AFUB_000750-T	956.4216410924784	1049.0401489725502	1007.302838716804	1852.5332344315825	1407.7059964236955	1476.824442420942
AFUB_000760-T	1123.8663794439803	1144.9700740998335	1244.3678940098353	1862.1484588317464	1334.1127874953788	1699.8864675782715
AFUB_000770-T	2839.9384436791493	3305.9721508918615	2560.302597164736	5091.79549902014	3849.4909285580948	3174.5132545789443
AFUB_000780-T	2229.7584649406244	2049.599583095828	2387.647670102265	2951.8738908503246	1996.4516678502275	3708.543521704374
AFUB_000790-T	798.4370574501006	1007.7799661221056	801.5482624247393	1317.2857428224575	877.4574910683892	1547.1494158695582
AFUB_000800-T	3446.334360534024	3478.233414292467	3094.3699104097914	5264.869538223091	4292.93718748513	4776.604055955234
AFUB_000810-T	3903.2598329847333	3932.095425647356	4183.974579643421	6279.809891573727	4446.72812409174	5793.019687829767
AFUB_000820-T	1389.6967267703765	1399.751703201328	1478.7491939599263	2318.3374387061904	1606.7850616015774	1329.5815292629015
AFUB_000830-T	5090.509248979847	4916.150786630456	5175.174886302585	6784.07499344899	5685.547141051735	5930.373151596595
AFUB_000840-T	1481.4602274488832	1759.7467985714559	1414.339065729367	1425.1899277576304	1486.0167187448528	1593.3001796952126
AFUB_000850-T	762.4884695554279	820.0461341525835	846.2775181404055	733.9621292125129	776.5027044615961	851.5914753543377
AFUB_000860-T	673.5630152896583	739.5887775942167	593.1099307897346	613.2376450771213	691.5874633904616	545.0185442267762
AFUB_000870-T	88.9254542657695	54.669742276838896	57.25344731605281	233.9704604039888	151.90393124947383	275.80575524379196
AFUB_000880-T	2863.5888304519603	2417.8467150360448	2800.9459929150207	3064.051508852237	2749.3668053476194	2905.3004655959603
AFUB_000890-T	753.0283148463034	791.1640061572723	622.6312395620743	759.6027276129499	818.0168223185951	1610.8814230573666
AFUB_000900-T	3735.815094633231	3519.4935971429118	3286.7057099871563	4077.9235039361884	3953.2762232005925	8362.078874124529
AFUB_000910-T	6434.797233146427	6039.459264733806	6132.380958617843	3988.1814095346585	5430.801417838332	8462.072195746781
AFUB_000920-T	268.66839373913336	259.93915195780005	268.37553429399753	261.7477753377957	303.80786249894766	316.4623805187733
AFUB_000930-T	906.2828211341189	1039.7566078312002	848.0666883690321	951.9072156162284	884.0620098183664	775.7723633550484
AFUB_000940-T	886.4164962449577	913.9130501373446	875.7988269127452	1179.467526420108	1340.717306245356	1251.564761843343
AFUB_000950-T	69.05912937660823	62.921778846927786	59.93720265899278	70.5116456012021	77.36721964258916	61.53435176753924
AFUB_000960-T	604.5038859130501	582.8000827625278	630.6825055908942	675.2024245448445	550.0620616052375	423.0486684018323
AFUB_000970-T	119.19794933496762	193.9228593970889	187.86287400579826	134.61314160229492	159.45195267801913	104.38863246278979
AFUB_000980-T	1609.172316022063	1477.1145460459113	1841.0561652568229	1101.4773729521116	1365.2483758881283	1242.774140162266
AFUB_000990-T	996.1542908708009	973.740315270489	1048.453753975217	658.1086922778863	729.327570533188	749.4004983118173
AFUB_001000-T	4497.357548717747	3982.6391496391507	6159.218512047243	1738.2188998963004	1852.095758029299	4616.175210275578
AFUB_001010-T	60.54499013839625	38.165669136661116	61.726372887619426	14.957015733588326	24.531069642772174	28.569520463500364
AFUB_001020-T	36.89460336558522	34.03965085161667	33.09964922959303	29.914031467176653	22.644064285635853	20.877726492557958
AFUB_001030-T	43.51671166197231	29.913632566572225	38.467159915472976	54.4862716009289	37.740107142726416	48.348419245923694
AFUB_001040-T	1229.820112186174	1209.9548620892836	1086.92091389069	919.856467615682	966.1467428537964	1777.9032349978304
AFUB_001050-T	5875.702089837174	5948.686862462829	5617.099932773368	4148.43514953739	4739.2139544478705	2676.744301887957
AFUB_001060-T	1899.5990655921823	2106.3323345151894	1820.4807076276165	1114.2976721523303	1934.180491064729	1739.4442651431184
AFUB_001070-T	6381.82036677533	6642.889438921557	6895.462061127109	6028.7456989027805	5623.275964266237	3748.1013192692208
AFUB_001080-T	3880.555461682835	3810.3778862385448	3541.662467566454	2642.049993511709	3599.462718737532	1574.620108622924
AFUB_001100-T	2691.414014745896	2793.3143789750893	2441.322776961064	2639.9132769783396	3090.9147749892936	2467.9670369623777
AFUB_001110-T	2370.7147701065783	2320.8852853375	2523.62460747789	2460.4290881752795	2282.33297945638	2752.5634138872465
AFUB_001120-T	316.9151827556679	332.14447194607783	255.85134269361097	502.12838534189376	403.8191464271727	475.7923984882945
AFUB_001130-T	182.5809858861012	171.22975882934446	189.65204423442492	111.10925973522757	132.09037499954246	162.62650109992515
AFUB_001140-T	1874.0566478775465	1985.646299677639	1884.890835858176	2050.1795137682857	1941.7285124932744	1695.491156737733
AFUB_001150-T	2342.334305979205	2459.106897886489	2274.9299456987856	3525.5822800601054	3523.9825044520794	3804.141532486087
AFUB_001160-T	350.97173970851577	439.4209473572334	327.418151838677	247.85911787089225	407.5931571414453	292.2881708958114
AFUB_001170-T	1073.727559485621	1132.5920192447002	957.2060723152578	1143.143345352822	1006.7173580322273	1093.3335715839562
AFUB_001180-T	320.69924463931767	375.4676639390445	291.63474726614396	297.00359813839674	370.7965526772871	315.36355280863864
AFUB_001190-T	16032.124185553144	14356.480622812147	15082.70502732266	38062.39996718223	21231.640775819316	45639.80894044183
AFUB_001200-T	17161.6666578226	19900.817693340618	18083.14350072955	12641.88336968219	15504.57951691058	8600.524487223744
AFUB_001210-T	1055.7532655382847	1054.1976718288556	925.0010081999781	1212.5866326873393	1257.6890705313579	1536.161138768212
AFUB_001220-T	4202.200721793065	4272.491934163523	3547.029978252334	4645.22174354586	4045.7394857002723	3641.515031386162
AFUB_001230-T	4030.971921557913	4087.8526159077837	4263.592654817307	4238.177243938921	4138.202748199952	3894.2454047171263
AFUB_001240-T	0.9460154709124414	3.094513713783334	0.8945851143133251	0	0	1.0988277101346293
AFUB_001250-T	1797.4293947336387	1744.274230002539	1346.3505970415542	2323.679230039615	2371.0222312417873	1573.5212809127893
AFUB_001260-T	21659.97022201126	24347.63390004727	17809.400455749674	50781.205132065734	31590.356683819147	24912.621844172318
AFUB_001270-T	8.514139238211973	5.157522856305556	6.262095800193276	47.007763734134734	28.305080357044815	21.976554202692586
AFUB_001280-T	319.7532291684052	265.0966748141056	204.85999117775143	588.6654049433691	491.5648955340116	645.0118658490275
AFUB_001290-T	2503.15693603432	2573.6039052964725	2630.974821195489	1915.5663721659905	2250.2538883850625	1447.1560942473068
AFUB_001300-T	1252.5244834880725	1373.9640889198001	1139.701435635176	1737.1505416296154	1804.920624100891	1880.0942120403508
AFUB_001310-T	4035.701998912475	4977.009556334861	4260.908899474367	7841.749677467022	8641.541033005782	4342.567110452055
AFUB_001320-T	4764.133911515055	4890.363172348928	4612.480849399504	5118.504455687262	5002.4512017683865	3415.156523098428
AFUB_001330-T	5935.301064504658	6302.492930405389	5847.008307151893	6773.391410782142	6441.292786584831	4005.2270034407243
AFUB_001340-T	8096.000400068674	8168.4846998167395	8917.224419475224	10986.99641458731	8401.891352649469	8292.852728386048
AFUB_001350-T	1168.3291065768651	1064.5127175414668	982.2544555160309	1161.305435886465	1263.3500866027669	2772.34231266967
AFUB_001360-T	343.40361594121623	412.6018285044445	353.3611201537634	1388.8657466903446	705.740003568984	860.3820970354149
AFUB_001370-T	733.1619899571422	855.1172895754612	587.7424201038546	1501.043364692257	1311.468723209743	642.8142104287582
AFUB_001400-T	2030.1492005780992	1986.6778042489002	2076.3320503212276	1961.5057776334404	1681.321773208462	1037.2933583670901
AFUB_001410-T	1737.8304200661548	1770.0618442840669	1598.6235992779118	1733.945466829561	1769.067522315301	1272.4424883359009
AFUB_001420-T	2747.22892752973	3073.8836223581116	2493.208713591237	2272.3980332387405	2828.621030347345	1784.4962012586382
AFUB_001430-T	2849.3985983882735	2999.6152932273117	2427.009415132051	2673.0323832455706	3265.4627705244034	3444.8248712720633
AFUB_001440-T	2938.324052654043	3263.680463470156	1921.5688255450223	13936.733588904264	8481.145577649195	9259.821113304522
AFUB_001450-T	158.93059911329016	181.54480454195559	135.9769373756254	126.06627546881589	203.79657857072266	141.74877460736718
AFUB_001460-T	5859.619826831662	5864.103487619417	5510.644304170082	6266.9895923735085	6098.80131426459	8235.713687459047
AFUB_001470-T	32873.09159873643	33443.44120942775	34729.58330787191	33577.43196363911	33765.13035791876	29312.32799555137
AFUB_001480-T	1657.4191050385973	1903.1259339767503	1855.3695270858361	1331.174400289361	1386.9489374951959	1035.095702946821
AFUB_001490-T	2885.3471862829465	3260.5859497563724	2772.319269256994	4108.90589367005	4472.202696413081	5880.925904640537
AFUB_001500-T	2482.344595674246	2974.859183517045	2582.6672250225693	1813.003978564242	4833.564222304686	3725.0259373563936
AFUB_001510-T	1966.7661640269657	2031.032500813128	1869.6828889148494	1409.1645537573572	1621.8811044586678	601.0587574436423
AFUB_001520-T	10436.442675106055	9043.200576246163	9561.325701780817	29244.170833965232	14608.25197227083	37840.32985390623
AFUB_001530-T	3232.5348641078126	3337.948792600956	3369.9021256182955	3749.93751606393	3632.485312487418	3390.982313475466
AFUB_001540-T	1453.07976332151	1467.8310049045613	1732.8113664249106	1600.4006834939507	1357.700354459583	1419.685401493941
AFUB_001550-T	11245.285902736192	11461.047291282208	10165.170653942312	16263.617893743934	12761.81723031294	15000.097071047825
AFUB_001560-T	8919.033859762498	9737.40315270489	8624.695087094768	6717.8367809145275	8033.925308007886	4488.711195899961
AFUB_001570-T	6259.784371027625	6111.664584722084	7086.903275590161	3365.328540057373	4294.824192842267	4385.421391147306
AFUB_001580-T	4118.95136035277	4116.734743903095	4340.526974648254	3683.6993035294677	3828.733869629595	3749.2001469793554
AFUB_001590-T	1738.7764355370673	1737.0536980037114	1534.2134710473524	2076.8884704354073	1765.2935116010283	1457.0455436385187
AFUB_001600-T	1529.7070164654178	1639.0607637339058	1915.306729744829	1229.6803649542974	1341.6608089239242	1328.482701552767
AFUB_001610-T	3530.5297374452316	3482.3594325775116	3334.1187210457624	3092.8971820527286	3687.208467844371	3601.957233821315
AFUB_001620-T	1763.3728377807909	1776.2508717116336	1864.3153782289694	2978.5828475174467	2509.7171249913067	2527.3037333096477
AFUB_001630-T	1352.8021234047912	1334.7669152118779	1359.769373756254	1395.2758962904538	1379.4009160666506	1325.186218422363
AFUB_001640-T	5127.403852345433	5234.88569915014	5071.40301304224	3459.344067525643	4386.343952663378	2320.724123804337
AFUB_001650-T	658.4267677550592	550.8234410534334	677.200931535187	649.5618261444073	688.7569553547571	892.2481006293191
AFUB_001660-T	886.4164962449577	795.2900244423167	959.8898276581978	927.3349754824762	1001.0563419608183	1590.0036965648087
AFUB_001670-T	331.1054148193545	369.2786365114778	349.7827796965101	166.66388960284135	318.90390535603825	391.18266480792806
AFUB_001680-T	297.04885786650664	309.45137137833336	370.3582373257166	176.27911400300528	258.519733927676	174.71360591140606
AFUB_001690-T	2702.7662003968453	2723.1720681293336	3109.577857353118	2684.7843241791043	2491.790574098512	2305.3405358624523
AFUB_001700-T	6240.864061609376	6055.9633378739845	7845.5114525278605	2713.6299973795963	3419.2537071310135	2254.7944611962594
AFUB_001710-T	2323.413996560956	2412.689192179739	2539.7271395355297	1107.887522552221	1875.683324993503	1151.5714402210915
AFUB_001720-T	5565.409015377893	5597.97530823405	5528.536006456349	2951.8738908503246	4481.637723198763	2198.7542479793933
AFUB_001730-T	683.0231699987827	783.9434741584446	804.2320177676792	641.0149600109282	827.4518491042768	680.1743525733356
AFUB_001740-T	930.8792233778424	922.1650867074335	886.5338482845051	1342.9263412228947	1137.8642303532015	1927.3438035761399
AFUB_001750-T	18966.66417632354	18337.056763308774	19169.16982950593	35280.3950407348	23454.533086525902	24881.854668288546
AFUB_001760-T	3256.1852508806232	3231.7038217610616	3046.0623142368718	2423.0365488413086	2879.570174990026	2022.9418143578528
AFUB_001770-T	1452.1337478505977	1500.8391511849168	1320.4076287264677	1381.3872388235504	1639.807655351463	1197.7222040467461
AFUB_001780-T	1070.8895130728838	1264.6246043661224	1186.2198615794691	1358.9517152231679	1422.802039280786	1112.0136426562449
AFUB_001790-T	13222.458236943194	13232.140640137535	14165.755285151503	9043.652727487513	10958.783611569184	8859.847826815516
AFUB_001800-T	1519.3008462853809	1465.7679957620392	1520.7946943326526	1267.072904288268	1566.2144464231465	2338.305367166491
AFUB_001810-T	39885.904284610355	42816.723248477465	37937.56552779949	28313.6307836827	29966.588574003345	13812.264316392291
AFUB_001820-T	3559.856217043517	3255.4284269000673	3494.2494565078478	3944.3787206005786	3527.756515166352	7344.564414539863
AFUB_001830-T	4972.257315115792	4448.879215849172	4600.851242913431	5082.180274619976	4826.959703554709	8702.715464266264
AFUB_001840-T	1491.8663976289201	1471.9570231896057	1524.373034789906	1509.590230825736	1325.6212633882656	1051.5781185988403
AFUB_001850-T	4150.169870892881	4385.957437002245	4400.464177307246	3855.7049844657336	4152.355288378474	2739.377481365631
AFUB_001860-T	1074.6735749565335	1053.1661672575947	1123.5989035775362	810.8839244138243	882.1750044612301	993.340249961705
AFUB_001870-T	4166.2521338983925	4369.453363862067	4796.765382948049	4557.6163656777	4635.428659805372	4560.134997058712
AFUB_001880-T	2169.213474802228	1971.2052356799836	2262.405754098399	2907.0028436495595	2366.3047178489464	2616.3087778305526
AFUB_001890-T	3011.1672439143013	2954.2290920918226	2563.8809376219897	3197.596292187847	3511.7169696306933	2509.7224899474936
AFUB_001900-T	5227.681492262152	5242.106231148968	5304.889727878018	3638.8282563287025	4470.315691055945	2455.879932150897
AFUB_001910-T	10318.190741241999	8291.233743796813	9671.359670841357	10907.93790285263	11486.201608888785	33601.05254820683
AFUB_001920-T	1668.7712906895467	1641.123772876428	1544.9484924191124	1059.8114005514014	1595.4630294587594	2283.3639816597597
AFUB_001930-T	1341.449937753842	1298.664255217739	1418.8119913009336	1066.2215501515107	976.5252723180461	674.6802140226624
AFUB_001940-T	3672.4320580820977	3734.0465479652225	3769.781671716352	3689.041094862892	3600.4062214161004	3730.5200759070667
AFUB_001950-T	1985.6864734452147	1940.2600985421502	2178.3147533529464	1110.0242390855908	1378.4574133880824	1426.2783677547488
AFUB_001960-T	2410.4474198849007	2132.119948796717	2775.8976097142477	1688.006061362111	1520.9263178518747	2004.261743285564
AFUB_001970-T	470.1696890434834	526.0673313431668	368.56906709708994	365.3785272062291	411.367167855718	459.3099828362751
AFUB_001980-T	28.380464127373244	20.630091425222226	24.153798086459776	17.093732266958085	21.70056160706769	24.174209622961847
AFUB_001990-T	1736.8844045952426	1744.274230002539	1773.9622816833237	1473.26604975845	1788.8810785652322	1209.809308858227
AFUB_002000-T	4039.486060796125	3677.3137965458614	4222.441739558894	2466.839237775389	1846.43474195789	2091.0691323861997
AFUB_002010-T	881.6864188903954	775.6914375883556	905.320135685085	538.4525664091797	540.627034819556	383.49087083698566
AFUB_002020-T	517.4704625891055	440.4524519284945	719.2464319079133	345.07972013921636	240.59318303488092	267.01513356271494
AFUB_002030-T	1266.7147155517591	1013.9689935496724	1442.07120427308	445.50539720759514	464.203317855535	623.0353116463349
AFUB_002040-T	4191.7945516130285	4028.0253507746393	4987.3120122967875	3520.2404887266807	2625.7679544551906	4160.161710569707
AFUB_002050-T	238.39589866993524	267.1596839566278	266.58636406537084	383.54061773987206	217.00561607067692	337.3401070113312
AFUB_002060-T	491.92804487446955	501.3112216329001	357.83404572533004	806.6104913470847	574.5931312480097	564.7974430091995
AFUB_002070-T	240.28792961176012	310.4828759495945	253.167587350671	422.00151534052776	318.90390535603825	301.0787925768885
AFUB_002080-T	4013.943643081489	4352.949290721889	3335.013306160076	4656.973684479393	4879.795853554526	4366.741320075017
AFUB_002090-T	1785.131193611777	1790.691935709289	2209.625232353913	1492.4964985587778	1288.824658924107	1783.3973735485035
AFUB_002100-T	736.9460518407919	707.6121358851223	749.6623257945664	569.4349561430413	626.4857785692585	613.1458622551232
AFUB_002110-T	8.514139238211973	5.157522856305556	2.683755342939975	8.546866133479043	1.887005357136321	2.1976554202692586
AFUB_002120-T	8198.170070927217	8611.000160887757	8137.146199794005	5475.336116760012	5852.5471151583	4190.9288864534765
AFUB_002130-T	757.7583922008656	640.5643387531501	714.7735063363467	697.6379481452269	890.6665285683434	814.2313332097604
AFUB_002140-T	4985.501531708566	4842.9139620709175	5038.303363812646	7446.457118793616	5229.835347303314	5716.101748120342
AFUB_002150-T	1052.9152191255473	1182.1042386652334	1086.0263287763767	1209.3815578872845	1221.8359687457678	903.2363777306654
AFUB_002160-T	9768.55575264187	10184.044632060952	9473.656360578112	7615.257724929827	7384.795465152992	6162.225798435002
AFUB_002170-T	806.0051812174001	737.5257684516945	675.4117613065604	681.6125741449537	736.8755919617333	561.5009598787956
AFUB_002180-T	818.3033823392618	806.636574726189	828.385815854139	573.7083892097808	829.338854461413	491.1759864301793
AFUB_002190-T	1526.8689700526804	1491.555610043567	1347.2451821558675	2265.9878836386315	1856.81327142214	2917.387570407441
AFUB_002200-T	9208.514593861704	8912.199495696	9938.840620021041	3683.6993035294677	5645.920028551872	7787.3919817241185
AFUB_002210-T	8196.278039985393	8081.838315830807	9188.283709112162	3166.6139024539857	5243.987887481836	4702.982599376213
AFUB_002220-T	147.57841346234088	148.53665826160002	128.82025646111882	39.529255867340574	135.8643857138151	136.25463605669404
AFUB_002230-T	513.6864007054558	390.9402325079612	486.65430218644883	572.6400309430959	474.58184731978474	630.7271056172773
AFUB_002240-T	1547.681310412754	1561.6979208893224	1644.2474401078914	1217.9284240207637	1525.6438312447156	954.8812801069929
AFUB_002250-T	562.8792051929026	620.965751899189	500.96766401546205	588.6654049433691	523.643986605329	490.0771587200447
AFUB_002260-T	2383.01297122844	2464.2644207427948	2211.4144025825394	2817.2607492480297	2499.338595527057	2462.4728984117046
AFUB_002270-T	696.2673865915569	957.2362421303112	381.9878438117898	884.600644815081	1126.5421982103835	713.1391838773744
AFUB_002280-T	418.1388381432991	450.7674976411056	375.7257480115965	294.866881605027	439.6722482127628	609.8493791247193
AFUB_002290-T	1970.5502259106156	2071.2611790923115	2014.605677433608	2040.5642893681215	1795.4855973152094	2377.863164731338
AFUB_002300-T	929.93320790693	844.8022438628501	1021.6162005458173	385.6773342732418	417.0281839271269	523.0419900240836
AFUB_002310-T	352.86377065034065	309.45137137833336	388.24993961198305	222.21851947045513	272.67227410619836	360.4154889241584
AFUB_002320-T	1141.8406733913168	1036.6620941174167	1307.8834371260812	636.7415269441888	686.8699499976208	1048.2816354684364
AFUB_002330-T	1746.3445593043668	1868.0547785538724	1371.3989802423273	2502.09506057599	2435.180413384422	3385.488174924793
AFUB_002340-T	4983.609500766742	4831.567411787045	4888.907649722321	7299.023677991103	7591.42255175942	8781.831059395958
AFUB_002350-T	2512.6170907434444	2876.8662492472395	2564.7755227363027	2181.587580570526	2536.1351999912154	1285.6284208575164
AFUB_002360-T	109.73779462584321	74.26832913080001	109.13938394622565	95.08388573495435	86.80224642827076	150.53939628844424
AFUB_002370-T	1144.6787198040543	1075.859267825339	1360.6639588705675	1292.7135026887054	1018.0393901750451	1416.3889183635372
